value_added_region	value_added_code	column_region	column_sector	value_meur
IT	D21X31	IT	UTIL_WASTE	467.5601601484792
IT	D29X39	IT	AGRI_FOOD	-6039.803999999999
IT	D29X39	IT	BASIC_METALS	-21.2
IT	D29X39	IT	CONSTRUCTION	926.809
IT	D29X39	IT	EXTRACTIVE	144.102
IT	D29X39	IT	INC_EE	-0.27029829308192876
IT	D29X39	IT	METAL_COMPONENTS	148.902
IT	D29X39	IT	NEW_ELMA	25.41
IT	D29X39	IT	NEW_OFMA	7.965205590110359
IT	D29X39	IT	NEW_RATV	27.734794409889645
IT	D29X39	IT	OTHER_MANUFACTURING	898.798
IT	D29X39	IT	OTHER_SERVICES	22022.6246774118
IT	D29X39	IT	PUBLIC_SOCIAL	9153.369999999999
IT	D29X39	IT	REC_EE	-0.5846387289189611
IT	D29X39	IT	REF_ELMA	17.934950116724178
IT	D29X39	IT	REF_OFMA	2.0649123174134636
IT	D29X39	IT	REF_RATV	7.1900113499917495
IT	D29X39	IT	REP_ELMA	0.1931030764836279
IT	D29X39	IT	REP_OFMA	0.04811944399171046
IT	D29X39	IT	REP_RATV	0.16755159312966314
IT	D29X39	IT	REU_ELMA	7.535128231065252
IT	D29X39	IT	REU_OFMA	0.9076172208367653
IT	D29X39	IT	REU_RATV	3.1603172997866498
IT	D29X39	IT	TRADE	2299.3276119387783
IT	D29X39	IT	TRANSPORT	1050.912
IT	D29X39	IT	UTIL_WASTE	-8070.144062977998
PL	B2A3G	PL	AGRI_FOOD	21694.016
PL	B2A3G	PL	BASIC_METALS	1159.934
PL	B2A3G	PL	CONSTRUCTION	18747.551
PL	B2A3G	PL	EXTRACTIVE	2679.237
PL	B2A3G	PL	INC_EE	7.282317834114975
PL	B2A3G	PL	METAL_COMPONENTS	4909.945
PL	B2A3G	PL	NEW_ELMA	822.3816999999999
PL	B2A3G	PL	NEW_OFMA	13.381065744182537
PL	B2A3G	PL	NEW_RATV	509.1514342558174
PL	B2A3G	PL	OTHER_MANUFACTURING	24528.6648
PL	B2A3G	PL	OTHER_SERVICES	60417.28077465224
PL	B2A3G	PL	PUBLIC_SOCIAL	11393.99
PL	B2A3G	PL	REC_EE	4.381192601789087
PL	B2A3G	PL	REF_ELMA	280.9697641919021
PL	B2A3G	PL	REF_OFMA	7.968971047881376
PL	B2A3G	PL	REF_RATV	303.220469590463
PL	B2A3G	PL	REP_ELMA	5.124391800148627
PL	B2A3G	PL	REP_OFMA	0.01129087706078579
PL	B2A3G	PL	REP_RATV	0.4296194607671283
PL	B2A3G	PL	REU_ELMA	148.97101031769097
PL	B2A3G	PL	REU_OFMA	2.8037756700594794
PL	B2A3G	PL	REU_RATV	106.68405873149378
PL	B2A3G	PL	TRADE	38272.47487366029
PL	B2A3G	PL	TRANSPORT	15139.246000000001
PL	B2A3G	PL	UTIL_WASTE	11402.004489564095
PL	D1	PL	AGRI_FOOD	7973.347
PL	D1	PL	BASIC_METALS	1116.388
PL	D1	PL	CONSTRUCTION	11000.698
PL	D1	PL	EXTRACTIVE	3319.596
PL	D1	PL	INC_EE	6.039085151411607
