row_account_id	column_account_id	row_type	column_type	flow_kind	note	value
ACT_NEW_OFMA	COM_CONSTRUCTION	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	11.120571531189581
ACT_NEW_OFMA	COM_EXTRACTIVE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.007747026766678303
ACT_NEW_OFMA	COM_INC_EE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.02913351710505001
ACT_NEW_OFMA	COM_METAL_COMPONENTS	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	42.6640816453671
ACT_NEW_OFMA	COM_NEW_ELMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	338.78112603606917
ACT_NEW_OFMA	COM_NEW_OFMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	10350.995962404872
ACT_NEW_OFMA	COM_OTHER_MANUFACTURING	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	787.1978231545017
ACT_NEW_OFMA	COM_OTHER_SERVICES	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	1457.6202940131143
ACT_NEW_OFMA	COM_PUBLIC_SOCIAL	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.3806556261448809
ACT_NEW_OFMA	COM_REC_EE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.036969898535552534
ACT_NEW_OFMA	COM_REF_ELMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	10.789338761096836
ACT_NEW_OFMA	COM_REF_OFMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	1.2088539396080802
ACT_NEW_OFMA	COM_REF_RATV	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	18.108196207054874
ACT_NEW_OFMA	COM_REP_ELMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.04609734108133187
ACT_NEW_OFMA	COM_REP_OFMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.0695697536652404
ACT_NEW_OFMA	COM_REP_RATV	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.06030568233022511
ACT_NEW_OFMA	COM_REU_ELMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.8728181477037628
ACT_NEW_OFMA	COM_REU_OFMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.25979930972784004
ACT_NEW_OFMA	COM_REU_RATV	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	3.4837128841934226
ACT_NEW_OFMA	COM_TRADE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	461.5878273038943
ACT_NEW_OFMA	COM_TRANSPORT	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	3.1065351070606506
ACT_NEW_OFMA	COM_UTIL_WASTE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	3.1135819649240624
ACT_NEW_RATV	CAP	activity	factor	aggregated_closed_sam_flow	eu_submatrix	0.06382384274365904
ACT_NEW_RATV	COM_AGRI_FOOD	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	49.73569645556275
ACT_NEW_RATV	COM_BASIC_METALS	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	42.116372686914424
ACT_NEW_RATV	COM_CONSTRUCTION	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	164.58915665205637
ACT_NEW_RATV	COM_EXTRACTIVE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.7100012577895249
ACT_NEW_RATV	COM_INC_EE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.05640118090069751
ACT_NEW_RATV	COM_METAL_COMPONENTS	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	597.4062114208193
ACT_NEW_RATV	COM_NEW_ELMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	4595.818181583197
ACT_NEW_RATV	COM_NEW_RATV	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	225453.5039022551
ACT_NEW_RATV	COM_OTHER_MANUFACTURING	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	9377.969006182806
ACT_NEW_RATV	COM_OTHER_SERVICES	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	27093.467909538525
ACT_NEW_RATV	COM_PUBLIC_SOCIAL	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	6.936337248918791
ACT_NEW_RATV	COM_REC_EE	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	0.07647316400791451
ACT_NEW_RATV	COM_REF_ELMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	230.1409849336465
ACT_NEW_RATV	COM_REF_OFMA	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	18.13544663542303
ACT_NEW_RATV	COM_REF_RATV	activity	commodity	aggregated_closed_sam_flow	eu_submatrix	382.27209760779823
