product_region	product_sector	activity_region	activity_sector	original_value_meur	balanced_value_meur	delta_meur	abs_delta_meur	pct_delta	objective_contribution
DE	REF_ELMA	DE	TRADE	207.7419155488732	207.72652923400997	-0.015386314863235384	0.015386314863235384	-0.007406456623153458	0.00011836934253530905
SK	REP_OFMA	SK	CONSTRUCTION	6.197650911363151e-9	0.015372245371922758	0.015372239174271846	0.015372239174271846	2.480333176895692e8	0.00011815286861550899
DE	REF_RATV	DE	TRADE	211.24104488467518	211.22569017312387	-0.01535471155131063	0.01535471155131063	-0.007268810642218406	0.00011788358341197603
ROW	PUBLIC_SOCIAL	ROW	REU_OFMA	13.325223514474626	13.30999958756081	-0.015223926913815689	0.015223926913815689	-0.11424894222058325	0.00011588397533860083
ROW	REP_ELMA	ROW	NEW_RATV	1.1341229085754967	1.1492933817763478	0.015170473200851076	0.015170473200851076	1.3376392528659695	0.00011507162856887034
SK	REP_OFMA	SK	NEW_RATV	1.2576696110630581e-8	0.015128563733029367	0.015128551156333258	0.015128551156333258	1.2029034512128901e8	0.00011443653004489617
ROW	PUBLIC_SOCIAL	ROW	INC_EE	16.182037251429804	16.166950297005297	-0.015086954424507582	0.015086954424507582	-0.09323272583107257	0.00011380809690358445
SK	NEW_OFMA	SK	REC_EE	2.7594837743011007e-11	0.015081160862405442	0.015081160834810604	0.015081160834810604	5.4652109120048134e10	0.00011372070606271264
SK	REP_OFMA	SK	REF_ELMA	1.720089440587521e-8	0.015053237727316078	0.015053220526421671	0.015053220526421671	8.751417322392276e7	0.00011329972410854137
SK	REP_OFMA	SK	REF_RATV	2.7576520300009784e-8	0.01504773720056741	0.01504770962404711	0.01504770962404711	5.456710803372016e7	0.00011321678246482001
ROW	PUBLIC_SOCIAL	ROW	REC_EE	0.8744552998795933	0.8594119799625276	-0.015043319917065645	0.015043319917065645	-1.7203074781680678	0.00011315073706359196
IT	BASIC_METALS	IT	OTHER_MANUFACTURING	1318.3836000000001	1318.3685729093063	-0.015027090693820355	0.015027090693820355	-0.0011398117129051328	0.00011290672736015116
SK	REP_OFMA	SK	REU_RATV	1.1447908949885857e-8	0.014933608322289377	0.014933596874380426	0.014933596874380426	1.3044824989221568e8	0.00011150615780325241
SK	REP_OFMA	SK	REU_ELMA	8.049479069141961e-9	0.014914968215248525	0.014914960165769455	0.014914960165769455	1.8529099880446455e8	0.0001112280183732448
SK	REU_OFMA	SK	AGRI_FOOD	6.954898519951528e-5	0.014968926473784956	0.014899377488585441	0.014899377488585441	21422.85390051857	0.0001109957247736833
ROW	REP_ELMA	ROW	BASIC_METALS	0.17485817843940749	0.1599631895782157	-0.014894988861191782	0.014894988861191782	-8.518325533371177	0.00011093034658751364
SK	REU_OFMA	SK	EXTRACTIVE	8.917551866595851e-7	0.01488663598725987	0.01488574423207321	0.01488574423207321	1.6692635439367096e6	0.00011079269067135043
DE	REU_ELMA	DE	TRADE	90.85474105777178	90.8398660115704	-0.014875046201382247	0.014875046201382247	-0.016372338997613405	0.0001106334997466282
IT	METAL_COMPONENTS	IT	OTHER_MANUFACTURING	10815.844299999999	10815.829438111268	-0.01486188873059291	0.01486188873059291	-0.00013740849367249963	0.00011043786832026226
DE	EXTRACTIVE	DE	TRADE	38.02343745589592	38.00861963621544	-0.014817819680480682	0.014817819680480682	-0.03897022644958952	0.00010978389004162031
DE	OTHER_SERVICES	DE	CONSTRUCTION	1274.7959681274313	1274.7811612990822	-0.01480682834903746	0.01480682834903746	-0.0011615057404666452	0.0001096210828789297
IT	TRANSPORT	IT	OTHER_MANUFACTURING	252.38389999999998	252.3691427671131	-0.014757232886893235	0.014757232886893235	-0.005847137193336515	0.00010888796123900162
SK	REP_OFMA	SK	TRADE	4.988306040867776e-7	0.01474424910385663	0.014743750273252544	0.014743750273252544	2.9556627344956743e6	0.00010868908606001723
SK	REU_OFMA	SK	BASIC_METALS	6.439078457891376e-7	0.014718654987304259	0.014718011079458469	0.014718011079458469	2.2857325276757414e6	0.00010830992506753112
IT	AGRI_FOOD	IT	OTHER_MANUFACTURING	661.4936	661.4789372671161	-0.014662732883948593	0.014662732883948593	-0.0022166099390755396	0.0001074978678130137
IT	NEW_ELMA	IT	OTHER_MANUFACTURING	2392.24349	2392.2288278754168	-0.014662124583082914	0.014662124583082914	-0.0006129026850474537	0.00010748894864492215
IT	TRADE	IT	OTHER_MANUFACTURING	19730.96673995246	19730.952088688206	-0.014651264253188856	0.014651264253188856	-7.425517688153661e-5	0.0001073297721083848
ROW	NEW_RATV	ROW	REC_EE	0.00018338155957864675	0.014821748560574988	0.014638367000996341	0.014638367000996341	7982.464013628586	0.00010714089422792932
DE	REU_RATV	DE	TRADE	109.04281701545382	109.02820590591357	-0.014611109540254574	0.014611109540254574	-0.013399424134634977	0.00010674226099865912
ROW	NEW_RATV	ROW	INC_EE	0.003393526494419507	0.01798825898797387	0.014594732493554363	0.014594732493554363	430.07569021649624	0.00010650310827920579
SK	REP_OFMA	SK	OTHER_SERVICES	2.3886388592667895e-7	0.014588314932653036	0.01458807606876711	0.01458807606876711	6.107275703136233e6	0.00010640598169406783
SK	REU_OFMA	SK	TRANSPORT	3.086370689814619e-5	0.014585010684464985	0.014554146977566839	0.014554146977566839	47156.18582562753	0.00010591159712230898
ROW	METAL_COMPONENTS	ROW	NEW_ELMA	8611.252385962742	8611.237832949393	-0.014553013348631794	0.014553013348631794	-0.00016899996302924248	0.00010589509876272758
SK	REP_OFMA	SK	OTHER_MANUFACTURING	2.3513446344494523e-8	0.014492231977901842	0.014492208464455498	0.014492208464455498	6.1633706314807095e7	0.00010501205308861779
ROW	NEW_RATV	ROW	REU_OFMA	0.5596933484190291	0.5741511084232757	0.01445776000424659	0.01445776000424659	2.583157374495437	0.00010451341217019617
IT	REP_OFMA	IT	OTHER_SERVICES	0.7787449977708469	0.7643022060207753	-0.014442791750071682	0.014442791750071682	-1.8546240157450886	0.00010429711676796931
IT	NEW_RATV	IT	OTHER_MANUFACTURING	1193.073143707155	1193.058731533961	-0.014412173193932176	0.014412173193932176	-0.0012079873954039576	0.00010385536808594859
ROW	REC_EE	ROW	METAL_COMPONENTS	0.08002683336121684	0.09440396510310946	0.014377131741892618	0.014377131741892618	17.96538878028399	0.00010335095856186814
DE	CONSTRUCTION	DE	TRADE	195.22931575101242	195.2149761892105	-0.014339561801932632	0.014339561801932632	-0.007344983895871832	0.00010281151633572272
SK	NEW_OFMA	SK	REF_ELMA	2.544655545062585e-5	0.014349187183871782	0.014323740628421155	0.014323740628421155	56289.507065950915	0.00010258477279514143
SK	NEW_OFMA	SK	REF_RATV	4.047598752609021e-5	0.014358705713572685	0.014318229726046594	0.014318229726046594	35374.627281958914	0.00010250585124392216
SK	REU_OFMA	SK	METAL_COMPONENTS	2.0198963231448825e-5	0.014280042313985539	0.01425984335075409	0.01425984335075409	70596.90731330306	0.00010167156619402281
IT	PUBLIC_SOCIAL	IT	OTHER_MANUFACTURING	0.21089999999999998	0.19664183817402806	-0.014258161825971921	0.014258161825971921	-6.760626754846811	0.00010164758932780147
SK	NEW_OFMA	SK	REU_RATV	4.740975592993683e-6	0.014208857951972903	0.01420411697637991	0.01420411697637991	299603.25038102	0.00010087846953934198
IT	OTHER_MANUFACTURING	IT	PUBLIC_SOCIAL	1270.9459000000002	1270.9317001358174	-0.014199864182728561	0.014199864182728561	-0.0011172673976703933	0.00010081807140396873
SK	NEW_OFMA	SK	REU_ELMA	3.1003898356625903e-6	0.014188580657604602	0.01418548026776894	0.01418548026776894	457538.60061721347	0.00010061392521363096
SK	REU_OFMA	SK	NEW_ELMA	2.2016307044419553e-5	0.01419680115972814	0.014174784852683722	0.014174784852683722	64383.117586818844	0.00010046226280993594
ROW	EXTRACTIVE	ROW	NEW_ELMA	0.13359186841403498	0.11942205823254708	-0.014169810181487899	0.014169810181487899	-10.606790929498848	0.00010039176028969906
SK	REU_OFMA	SK	UTIL_WASTE	1.2687261912597864e-5	0.014168247828587742	0.014155560566675144	0.014155560566675144	111573.01444702837	0.00010018994747840415
DE	OTHER_SERVICES	DE	AGRI_FOOD	3499.5809267720138	3499.566773323568	-0.014153448445540562	0.014153448445540562	-0.00040443266613055846	0.00010016005145028727
ROW	NEW_RATV	ROW	REU_ELMA	1.578561526360776	1.5926888936328103	0.014127367272034341	0.014127367272034341	0.8949519569632264	9.979125301947352e-5
ROW	NEW_RATV	ROW	REF_OFMA	11.990941868795174	12.005035196262613	0.014093327467438854	0.014093327467438854	0.11753311475985767	9.931093955223324e-5
DE	OTHER_MANUFACTURING	DE	CONSTRUCTION	1974.2815000000003	1974.267409618845	-0.014090381155256182	0.014090381155256182	-0.0007136966615579481	9.926942055019927e-5
SK	NEW_OFMA	SK	TRADE	0.0005062716507553038	0.014520542026007333	0.01401427037525203	0.01401427037525203	2768.1325538066803	9.819988707533333e-5
IT	NEW_OFMA	IT	OTHER_MANUFACTURING	342.6408262928451	342.626851125134	-0.01397516771106666	0.01397516771106666	-0.004078663906537073	9.765265627622009e-5
SK	REU_OFMA	SK	INC_EE	2.2291990064231133e-8	0.01388039273421895	0.013880370442228885	0.013880370442228885	6.2266179027689375e7	9.633234180675064e-5
SK	NEW_OFMA	SK	OTHER_SERVICES	0.0011200655862903881	0.014978661757056982	0.013858596170766594	0.013858596170766594	1237.3022026920498	9.603034391219325e-5
IT	UTIL_WASTE	IT	PUBLIC_SOCIAL	9720.748406159386	9720.734550455601	-0.013855703784429352	0.013855703784429352	-0.0001425374179589909	9.599026368092493e-5
SK	OTHER_SERVICES	SK	REP_RATV	0.028903395882056135	0.015130027910084162	-0.013773367971971973	0.013773367971971973	-47.65311324723191	9.485283264567167e-5
SK	NEW_OFMA	SK	OTHER_MANUFACTURING	0.0019934324216376127	0.015756160988092596	0.013762728566454982	0.013762728566454982	690.4035680903015	9.4706348796958e-5
ROW	NEW_RATV	ROW	REU_RATV	2.950538408337751	2.9642140206098273	0.013675612272076254	0.013675612272076254	0.46349548385579914	9.351118550808133e-5
ROW	TRADE	ROW	REP_RATV	13.10409559118312	13.117678804990085	0.013583213806965588	0.013583213806965588	0.10365624786883297	9.225184866287029e-5
IT	OTHER_SERVICES	IT	TRADE	23854.10597122935	23854.09239331433	-0.013577915018686326	0.013577915018686326	-5.692066193997281e-5	9.217988812733386e-5
SK	OTHER_SERVICES	SK	REP_ELMA	0.03370648516878227	0.020198877692641656	-0.013507607476140611	0.013507607476140611	-40.07420948373125	9.122772986474487e-5
SK	REU_OFMA	SK	REC_EE	6.44788135789806e-9	0.013466096244812278	0.013466089796930921	0.013466089796930921	2.0884518572036383e8	9.066778720950353e-5
DE	OTHER_MANUFACTURING	DE	AGRI_FOOD	2370.071	2370.057562998748	-0.013437001251986658	0.013437001251986658	-0.0005669450937118196	9.02765013229455e-5
ROW	CONSTRUCTION	ROW	REC_EE	0.32410427091357696	0.33753831311538113	0.013434042201804164	0.013434042201804164	4.144975369789674	9.023674493992764e-5
ROW	CONSTRUCTION	ROW	INC_EE	5.997639200074784	6.011029607769146	0.013390407694362061	0.013390407694362061	0.22326130745235723	8.965150911061535e-5
FR	BASIC_METALS	FR	BASIC_METALS	24587.9	24587.886612385442	-0.013387614559178473	0.013387614559178473	-5.444797871789975e-5	8.961411179256372e-5
SK	NEW_OFMA	SK	REP_ELMA	3.408592631020066e-8	0.013323739213772586	0.013323705127846275	0.013323705127846275	3.90885816233751e7	8.876055916689856e-5
PL	REP_OFMA	PL	REF_OFMA	8.643996289685922e-6	0.013288063375826564	0.013279419379536878	0.013279419379536878	153625.92641764524	8.81714895288098e-5
PL	REP_OFMA	PL	NEW_OFMA	8.056696402804518e-6	0.013284174083886026	0.013276117387483221	0.013276117387483221	164783.6374082786	8.812764644311715e-5
PL	REP_OFMA	PL	REF_ELMA	0.00023552486377156017	0.013492422259689706	0.013256897395918146	0.013256897395918146	5628.661527971947	8.787266428295066e-5
PL	REP_OFMA	PL	REF_RATV	0.00032890527501585183	0.013583763628640652	0.013254858353624801	0.013254858353624801	4029.9926332850614	8.784563498732858e-5
ROW	CONSTRUCTION	ROW	REU_OFMA	15.150095599198192	15.163349034403247	0.013253435205054842	0.013253435205054842	0.08748086847555121	8.782677236729354e-5
DE	REF_OFMA	DE	REU_RATV	0.00015461168359039225	0.013405311222253607	0.013250699538663216	0.013250699538663216	8570.30932653697	8.779051913196478e-5
PL	REP_OFMA	PL	NEW_RATV	0.0003065584316880737	0.013550419573748496	0.013243861142060422	0.013243861142060422	4320.175135660984	8.769992897508898e-5
IT	CONSTRUCTION	IT	OTHER_MANUFACTURING	433.4242	433.41096968571725	-0.0132303142827368	0.0132303142827368	-0.003052509362129941	8.752060800999468e-5
IT	EXTRACTIVE	IT	OTHER_MANUFACTURING	1116.788	1116.7747780477168	-0.013221952283174687	0.013221952283174687	-0.0011839267867468748	8.741001108927416e-5
PL	REP_OFMA	PL	REU_ELMA	0.00016874932155633616	0.013382080749210922	0.013213331427654585	0.013213331427654585	7830.153807903385	8.729606370852218e-5
PL	REP_OFMA	PL	REU_RATV	0.00013304562161500037	0.013341883746406082	0.01320883812479108	0.01320883812479108	9928.051719743204	8.723670230346717e-5
PL	REP_OFMA	PL	REC_EE	1.3312678229255244e-8	0.013118527487988021	0.013118514175309792	0.013118514175309792	9.854151020101449e7	8.604770708390198e-5
PL	REP_OFMA	PL	INC_EE	2.2128028347612627e-8	0.01311825032418842	0.013118228196160073	0.013118228196160073	5.9283312503417805e7	8.60439555032646e-5
ROW	NEW_ELMA	ROW	REC_EE	0.0001185272948136345	0.013217749515140532	0.013099222220326898	0.013099222220326898	11051.650373800703	8.579481138875298e-5
ROW	TRADE	ROW	REP_ELMA	5.361297005186733	5.3743752602537125	0.013078255066979239	0.013078255066979239	0.24393826819008183	8.552037779848406e-5
SK	OTHER_SERVICES	SK	OTHER_MANUFACTURING	847.7100356478492	847.6969670638116	-0.013068584037569053	0.013068584037569053	-0.0015416337530534945	8.539394437350233e-5
SK	NEW_OFMA	SK	REP_RATV	2.922876761599511e-8	0.013057973860782529	0.013057944632014913	0.013057944632014913	4.4674975023131326e7	8.525495900638354e-5
ROW	NEW_ELMA	ROW	INC_EE	0.0021933803823357624	0.015248968095220682	0.01305558771288492	0.01305558771288492	595.2267932195981	8.522418526441585e-5
SK	REU_OFMA	SK	CONSTRUCTION	6.075846490356721e-5	0.013088446703295216	0.013027688238391648	0.013027688238391648	21441.76660662599	8.486033041836404e-5
DE	TRANSPORT	DE	CONSTRUCTION	117.557	117.54400116748681	-0.01299883251319045	0.01299883251319045	-0.011057472131128262	8.448482335298858e-5
DE	REF_OFMA	DE	EXTRACTIVE	0.00016070479178025525	0.01315002895604737	0.012989324164267116	0.012989324164267116	8082.723620356309	8.43612711222068e-5
SK	OTHER_SERVICES	SK	OTHER_SERVICES	40175.93219748986	40175.91922477343	-0.012972716431249864	0.012972716431249864	-3.228977081970579e-5	8.41456858028101e-5
PL	REP_OFMA	PL	NEW_ELMA	2.909735288701765e-6	0.012964901928467052	0.01296199219317835	0.01296199219317835	445469.8076319374	8.400662080800825e-5
ROW	CONSTRUCTION	ROW	REU_ELMA	52.2427622480418	52.25568529051464	0.012923042472841928	0.012923042472841928	0.024736522183656778	8.35025133774382e-5
DE	TRADE	DE	CONSTRUCTION	386.174795025258	386.16187560914847	-0.012919416109525628	0.012919416109525628	-0.003345484033643528	8.345565630553515e-5
ROW	NEW_ELMA	ROW	REU_OFMA	0.14820483584710156	0.16112345107067874	0.012918615223577179	0.012918615223577179	8.716729889235816	8.344530964742002e-5
ROW	CONSTRUCTION	ROW	REF_OFMA	27.533098296629998	27.545987299298243	0.012889002668245553	0.012889002668245553	0.04681275797363911	8.306319489102049e-5
IT	TRANSPORT	IT	PUBLIC_SOCIAL	252.177	252.16411944979717	-0.01288055020282286	0.01288055020282286	-0.005107741864968994	8.295428676372001e-5
IT	REU_ELMA	IT	OTHER_MANUFACTURING	148.28276305421585	148.2698843120832	-0.012878742132642174	0.012878742132642174	-0.00868525907352656	8.293099945954634e-5
PL	REP_OFMA	PL	REU_OFMA	3.4965868502522287e-6	0.01286417160991863	0.012860675023068377	0.012860675023068377	367806.5374563959	8.26984810244874e-5
ROW	TRADE	ROW	REP_OFMA	2.485741286643422	2.4986009978264985	0.012859711183076605	0.012859711183076605	0.517339083201273	8.268608585607275e-5
SK	OTHER_SERVICES	SK	TRADE	1041.2643473513228	1041.251530309094	-0.012817042228789433	0.012817042228789433	-0.0012309114646431815	8.21382857472858e-5
SK	REF_OFMA	SK	AGRI_FOOD	0.00020686938509310545	0.013020718304749124	0.012813848919656019	0.012813848919656019	6194.173639511185	8.209736206788487e-5
SK	REF_OFMA	SK	EXTRACTIVE	1.2453267446109962e-6	0.0128014609898884	0.012800215663143788	0.012800215663143788	1.027860014934651e6	8.192276051149579e-5
IT	AGRI_FOOD	IT	PUBLIC_SOCIAL	310.94	310.9272139498001	-0.01278605019990664	0.01278605019990664	-0.004112063484886679	8.174153985726631e-5
SK	REU_OFMA	SK	NEW_RATV	4.0222708086954197e-7	0.012784402447533929	0.012784000220453059	0.012784000220453059	3.1783042038881043e6	8.171533081827193e-5
IT	TRADE	IT	PUBLIC_SOCIAL	77.83060449546196	77.81782991389244	-0.012774581569516386	0.012774581569516386	-0.01641331408425747	8.159496713811386e-5
ROW	NEW_RATV	ROW	REF_ELMA	41.62770082486121	41.640457860662124	0.012757035800916583	0.012757035800916583	0.030645545029231426	8.13709812129337e-5
PL	REP_OFMA	PL	METAL_COMPONENTS	4.978375220513175e-5	0.012792359452240751	0.01274257570003562	0.01274257570003562	25595.852332565053	8.118661773556914e-5
DE	NEW_ELMA	DE	CONSTRUCTION	19.560799999999997	19.548079809628767	-0.012720190371229734	0.012720190371229734	-0.06502898844234252	8.090162154016282e-5
SK	REU_OFMA	SK	REF_ELMA	2.4176727873793505e-5	0.012732846318415265	0.012708669590541472	0.012708669590541472	52565.71384218252	8.075514138077678e-5
SK	REU_OFMA	SK	REF_RATV	3.8748842501566615e-5	0.012741907530668478	0.012703158688166911	0.012703158688166911	32783.324270017416	8.068512032837524e-5
IT	REF_ELMA	IT	OTHER_MANUFACTURING	234.0711430969498	234.05846159948197	-0.012681497467838199	0.012681497467838199	-0.005417796187967372	8.041018901339333e-5
SK	OTHER_SERVICES	SK	REU_ELMA	15.95672609176949	15.944080259433271	-0.012645832336218632	0.012645832336218632	-0.07925079532913319	7.995853773787639e-5
SK	REF_OFMA	SK	BASIC_METALS	8.545058075382831e-6	0.01264102756860443	0.012632482510529047	0.012632482510529047	147833.78180800827	7.978980718941113e-5
SK	OTHER_SERVICES	SK	REU_RATV	21.39631862329868	21.38369142767107	-0.0126271956276085	0.0126271956276085	-0.05901573934246152	7.972303470894761e-5
SK	REU_OFMA	SK	REU_RATV	5.811065894021418e-7	0.012589627045089629	0.012589045938500227	0.012589045938500227	2.1663918751037014e6	7.924203882083454e-5
ROW	NEW_ELMA	ROW	REU_ELMA	0.514131831067694	0.5267200535590589	0.012588222491364931	0.012588222491364931	2.4484425454115644	7.923167274605296e-5
SK	REU_OFMA	SK	REU_ELMA	6.03936947788865e-7	0.012571013166837043	0.012570409229889255	0.012570409229889255	2.0814108618311991e6	7.900759410344248e-5
ROW	NEW_ELMA	ROW	REF_OFMA	7.704083120100873	7.716637302787642	0.012554182686768556	0.012554182686768556	0.16295492261776348	7.880375146637968e-5
ROW	REU_RATV	ROW	NEW_RATV	38.462789643361404	38.45025004850399	-0.012539594857415182	0.012539594857415182	-0.03260188606621124	7.862071959405664e-5
IT	NEW_RATV	IT	PUBLIC_SOCIAL	8.969214984359017	8.956679493849103	-0.012535490509913316	0.012535490509913316	-0.13976128938567484	7.856926116206341e-5
ROW	REP_OFMA	ROW	BASIC_METALS	0.08107220939888198	0.06855896809417197	-0.012513241304710002	0.012513241304710002	-15.434686432614434	7.829060397495024e-5
SK	OTHER_SERVICES	SK	REF_RATV	57.148131460664196	57.13561837778626	-0.01251308287793762	0.01251308287793762	-0.021895874034920177	7.828862155506782e-5
SK	OTHER_SERVICES	SK	REF_ELMA	35.706653573156075	35.694146001180506	-0.01250757197556851	0.01250757197556851	-0.03502868716034365	7.821967836201338e-5
ROW	CONSTRUCTION	ROW	REU_RATV	79.86683972873745	79.87931101621032	0.01247128747287718	0.01247128747287718	0.015615100729207642	7.776650561557163e-5
SK	REF_OFMA	SK	TRANSPORT	0.00014686509268816876	0.012615483501325585	0.012468618408637416	0.012468618408637416	8489.844782321015	7.773322251010593e-5
ROW	BASIC_METALS	ROW	REC_EE	0.3735862099695567	0.3860427433847257	0.012456533415169002	0.012456533415169002	3.3343129598343784	7.758261236161097e-5
SK	OTHER_SERVICES	SK	NEW_RATV	46.86360669450349	46.85117445315783	-0.012432241345656792	0.012432241345656792	-0.02652856282850918	7.72803124383291e-5
ROW	BASIC_METALS	ROW	INC_EE	6.913316171999017	6.925729070906744	0.012412898907727232	0.012412898907727232	0.17955057455643586	7.704002964672795e-5
SK	REU_OFMA	SK	TRADE	0.0005453744249007335	0.012944573762273079	0.012399199337372345	0.012399199337372345	2273.5204973407376	7.68700721039474e-5
ROW	REP_RATV	ROW	METAL_COMPONENTS	6.009278257124986	6.021676116301681	0.012397859176695114	0.012397859176695114	0.20631195039097108	7.685345608258163e-5
IT	REU_RATV	IT	OTHER_MANUFACTURING	58.06306502062379	58.05067351652339	-0.012391504100399686	0.012391504100399686	-0.02134145707946742	7.677468693511112e-5
IT	PUBLIC_SOCIAL	IT	PUBLIC_SOCIAL	359680.464	359680.45161852083	-0.012381479144096375	0.012381479144096375	-3.4423551967216034e-6	7.665051289784675e-5
DE	TRANSPORT	DE	AGRI_FOOD	135.758	135.74565454739033	-0.012345452609679342	0.012345452609679342	-0.00909372015621867	7.620510006891924e-5
DE	NEW_RATV	DE	CONSTRUCTION	56.656517734603845	56.64419443786922	-0.012323296734628286	0.012323296734628286	-0.021750889795864814	7.59318212048501e-5
DE	REF_OFMA	DE	REF_RATV	1.1417255458695678e-5	0.012314520955638631	0.012303103700179936	0.012303103700179936	107758.85452234121	7.568318032869062e-5
DE	REF_OFMA	DE	REF_ELMA	1.4690470834283826e-5	0.012312276090823845	0.012297585619989561	0.012297585619989561	83711.31026849133	7.561530604048702e-5
PL	REP_OFMA	PL	UTIL_WASTE	5.777534925985809e-6	0.012291295170525206	0.01228551763559922	0.01228551763559922	212642.89689262185	7.546697178730972e-5
ROW	NEW_OFMA	ROW	METAL_COMPONENTS	370.43866081852474	370.42637728173224	-0.012283536792494942	0.012283536792494942	-0.0033159435263460687	7.544263806628847e-5
ROW	BASIC_METALS	ROW	REU_OFMA	0.17523157498689076	0.18750750140531006	0.012275926418419292	0.012275926418419292	7.005544759463393	7.534918471522235e-5
DE	METAL_COMPONENTS	DE	CONSTRUCTION	177.299	177.28672564822028	-0.012274351779723247	0.012274351779723247	-0.006922967292383627	7.532985580619762e-5
DE	TRADE	DE	AGRI_FOOD	4060.9828043190523	4060.9705382828465	-0.012266036205801356	0.012266036205801356	-0.00030204600208490987	7.522782210101487e-5
ROW	REF_RATV	ROW	NEW_RATV	588.478184853896	588.4659947666703	-0.01219008722569015	0.01219008722569015	-0.0020714594932209145	7.429911328496707e-5
SK	OTHER_SERVICES	SK	CONSTRUCTION	219.20346492991231	219.1912763765846	-0.012188553327717955	0.012188553327717955	-0.005560383514747406	7.428041611131221e-5
SK	REP_RATV	SK	PUBLIC_SOCIAL	0.00012602511839999447	0.012313718051888236	0.012187692933488242	0.012187692933488242	9670.844263605768	7.426992952049961e-5
SK	REF_OFMA	SK	METAL_COMPONENTS	5.540762585791114e-5	0.012229722407682579	0.012174314781824668	0.012174314781824668	21972.272937744747	7.41069702034773e-5
ROW	NEW_ELMA	ROW	REU_RATV	0.7812922231494535	0.7934286906408601	0.012136467491406622	0.012136467491406622	1.5533838852873154	7.364692158498487e-5
IT	NEW_OFMA	IT	PUBLIC_SOCIAL	2.575885015640983	2.5637865306140277	-0.01209848502695543	0.01209848502695543	-0.4696826509526802	7.318666997373236e-5
SK	REF_OFMA	SK	NEW_ELMA	7.239170930406496e-5	0.012161647993058366	0.012089256283754301	0.012089256283754301	16699.780126721584	7.307505874714643e-5
SK	REP_ELMA	SK	PUBLIC_SOCIAL	0.00014696763666032092	0.012227152783545858	0.012080185146885537	0.012080185146885537	8219.622647131406	7.296543659151697e-5
SK	REF_OFMA	SK	UTIL_WASTE	4.48972392751146e-5	0.012114929237020835	0.012070031997745721	0.012070031997745721	26883.684147670596	7.284283621330279e-5
DE	UTIL_WASTE	DE	AGRI_FOOD	490.79	490.7780202363564	-0.011979763643637398	0.011979763643637398	-0.002440914371449581	7.17573684787082e-5
ROW	BASIC_METALS	ROW	REU_ELMA	0.6814045796746306	0.6933501133608376	0.011945533686206988	0.011945533686206988	1.7530750515223947	7.134788752415296e-5
IT	REF_RATV	IT	OTHER_MANUFACTURING	73.06550753227995	73.05357101480776	-0.011936517472193486	0.011936517472193486	-0.016336733809615978	7.124022468199019e-5
ROW	BASIC_METALS	ROW	REF_OFMA	15.790282339090192	15.802193832971803	0.011911493881610724	0.011911493881610724	0.07543559783046314	7.094184324582486e-5
DE	REF_OFMA	DE	REU_ELMA	9.374572309668671e-5	0.011928885156269383	0.011835139433172697	0.011835139433172697	12624.724672469874	7.003526270131967e-5
SK	REF_OFMA	SK	INC_EE	4.7023328374862764e-8	0.011794888896627838	0.011794841873299463	0.011794841873299463	2.5082958354782525e7	6.955914740806919e-5
ROW	NEW_RATV	ROW	REF_RATV	63.21271216812362	63.22446659944918	0.011754431325556425	0.011754431325556425	0.018595043500575902	6.908332789361108e-5
SK	OTHER_SERVICES	SK	REC_EE	0.02176139486357226	0.010011243094395977	-0.011750151769176282	0.011750151769176282	-53.99539801028833	6.903303329933825e-5
ROW	REF_ELMA	ROW	NEW_RATV	393.65123726229444	393.63952201067417	-0.011715251620273648	0.011715251620273648	-0.002976048469134529	6.862356026316217e-5
SK	REU_OFMA	SK	REP_ELMA	8.315196515913354e-9	0.011708642405163108	0.011708634089966592	0.011708634089966592	1.4081007066470394e8	6.854605612636391e-5
SK	OTHER_SERVICES	SK	PUBLIC_SOCIAL	773.2909069139014	773.2792184856156	-0.01168842828576544	0.01168842828576544	-0.001511517616625335	6.83096778957408e-5
SK	REP_RATV	SK	CONSTRUCTION	0.0005092443559836511	0.012196812247563762	0.011687567891580111	0.011687567891580111	2295.080496082185	6.829962161014719e-5
DE	REF_OFMA	DE	INC_EE	7.27454780133217e-7	0.011626504369600527	0.011625776914820394	0.011625776914820394	1.598144274025032e6	6.75793444365854e-5
DE	REF_OFMA	DE	REC_EE	1.9511604713823646e-6	0.011623013095059517	0.011621061934588135	0.011621061934588135	595597.4459832516	6.752454024376666e-5
PL	REP_OFMA	PL	TRANSPORT	0.00033250870112742594	0.011945794967931172	0.011613286266803746	0.011613286266803746	3492.626276373211	6.743420895736624e-5
DE	AGRI_FOOD	DE	AGRI_FOOD	225938.098	225938.0863994678	-0.011600532190641388	0.011600532190641388	-5.134385167144935e-6	6.728617355305354e-5
IT	REU_OFMA	IT	OTHER_MANUFACTURING	16.675236284293554	16.66364264374607	-0.011593640547484796	0.011593640547484796	-0.06952609456217945	6.720625057214178e-5
SK	REP_ELMA	SK	CONSTRUCTION	0.0005938692256886438	0.01217392933066605	0.011580060104977407	0.011580060104977407	1949.9343633355147	6.704889601744467e-5
ROW	CONSTRUCTION	ROW	REF_ELMA	95.31785120844762	95.32940391944935	0.011552711001726834	0.011552711001726834	0.012120196642350416	6.673256574471011e-5
ROW	BASIC_METALS	ROW	REU_RATV	0.9237692279402469	0.9352630066264956	0.01149377868624879	0.01149377868624879	1.244226191846288	6.605347424423348e-5
