product_region	product_sector	use_region	use_code	value_meur
DE	BASIC_METALS	SK	UTIL_WASTE	8.129033079027945
DE	CONSTRUCTION	DE	AGRI_FOOD	2168.398924829065
DE	CONSTRUCTION	DE	BASIC_METALS	1162.4232198567775
DE	CONSTRUCTION	DE	CONSTRUCTION	22265.088870846193
DE	CONSTRUCTION	DE	EXTRACTIVE	245.85955862469996
DE	CONSTRUCTION	DE	INC_EE	4.348352925203765
DE	CONSTRUCTION	DE	METAL_COMPONENTS	743.7979902804608
DE	CONSTRUCTION	DE	NEW_ELMA	348.33551161299135
DE	CONSTRUCTION	DE	NEW_RATV	297.2912017005629
DE	CONSTRUCTION	DE	OTHER_MANUFACTURING	6922.574430343789
DE	CONSTRUCTION	DE	OTHER_SERVICES	47927.486057468646
DE	CONSTRUCTION	DE	P3_S14	4972.993981077235
DE	CONSTRUCTION	DE	P51G	182752.78426961973
DE	CONSTRUCTION	DE	PUBLIC_SOCIAL	13992.633668324963
DE	CONSTRUCTION	DE	REC_EE	11.68928532233408
DE	CONSTRUCTION	DE	REF_ELMA	44.2902139106693
DE	CONSTRUCTION	DE	REF_RATV	44.009423038345076
DE	CONSTRUCTION	DE	REP_ELMA	0.2574729946412833
DE	CONSTRUCTION	DE	REP_RATV	0.667309130460828
DE	CONSTRUCTION	DE	REU_ELMA	28.02489405673846
DE	CONSTRUCTION	DE	REU_RATV	39.92562542643596
DE	CONSTRUCTION	DE	TRADE	3637.293777359702
DE	CONSTRUCTION	DE	TRANSPORT	4300.66716045921
DE	CONSTRUCTION	DE	UTIL_WASTE	8515.333933464884
DE	CONSTRUCTION	FR	AGRI_FOOD	6.037169900873899
DE	CONSTRUCTION	FR	BASIC_METALS	2.512290522202256
DE	CONSTRUCTION	FR	CONSTRUCTION	2.230185358306223
DE	CONSTRUCTION	FR	EXTRACTIVE	1.2520174707147544
DE	CONSTRUCTION	FR	METAL_COMPONENTS	2.471286598106368
DE	CONSTRUCTION	FR	NEW_ELMA	1.70521537727465
DE	CONSTRUCTION	FR	NEW_RATV	1.6596551997976658
DE	CONSTRUCTION	FR	OTHER_MANUFACTURING	29.547428629940345
DE	CONSTRUCTION	FR	OTHER_SERVICES	41.983730116971444
DE	CONSTRUCTION	FR	P3_S13	4.099903582591689
DE	CONSTRUCTION	FR	P3_S14	2.729684844170139
DE	CONSTRUCTION	FR	P51G	2.464497446109833
DE	CONSTRUCTION	FR	P5M	2.8238884677911753
DE	CONSTRUCTION	FR	PUBLIC_SOCIAL	8.038216106181546
DE	CONSTRUCTION	FR	REF_ELMA	0.017064738995084493
DE	CONSTRUCTION	FR	REF_RATV	0.023118205644681304
DE	CONSTRUCTION	FR	TRADE	5.880863533860101
DE	CONSTRUCTION	FR	TRANSPORT	9.054813943571103
DE	CONSTRUCTION	FR	UTIL_WASTE	5.5696392304864775
DE	CONSTRUCTION	IT	AGRI_FOOD	0.21280212031653192
DE	CONSTRUCTION	IT	BASIC_METALS	0.11855703793188804
DE	CONSTRUCTION	IT	CONSTRUCTION	4.008221871829075
DE	CONSTRUCTION	IT	METAL_COMPONENTS	0.0976903478268553
DE	CONSTRUCTION	IT	OTHER_MANUFACTURING	0.32908813020624433
DE	CONSTRUCTION	IT	OTHER_SERVICES	0.781357772648465
DE	CONSTRUCTION	IT	PUBLIC_SOCIAL	19.185624920911707
DE	CONSTRUCTION	IT	TRADE	0.15087773262503829
DE	CONSTRUCTION	IT	TRANSPORT	0.14993668710098504
DE	CONSTRUCTION	IT	UTIL_WASTE	0.07219930751942367
DE	CONSTRUCTION	PL	AGRI_FOOD	0.0523287972009518
DE	CONSTRUCTION	PL	CONSTRUCTION	10.956350083888829
DE	CONSTRUCTION	PL	EXTRACTIVE	0.007773724117024114
DE	CONSTRUCTION	PL	METAL_COMPONENTS	0.0659131894086689
DE	CONSTRUCTION	PL	NEW_ELMA	0.010345218723783738
DE	CONSTRUCTION	PL	OTHER_MANUFACTURING	0.16162992268459273
DE	CONSTRUCTION	PL	OTHER_SERVICES	5.349562334059608
DE	CONSTRUCTION	PL	P3_S14	1.0072943426526555
DE	CONSTRUCTION	PL	P51G	49.81436124797146
DE	CONSTRUCTION	PL	P5M	1.7946115464434902
DE	CONSTRUCTION	PL	PUBLIC_SOCIAL	0.38407350984216415
DE	CONSTRUCTION	PL	REF_ELMA	0.0016700380759970667
DE	CONSTRUCTION	PL	REF_RATV	0.004088614822749722
DE	CONSTRUCTION	PL	TRADE	0.5620167187814458
DE	CONSTRUCTION	PL	TRANSPORT	0.24019737029287205
DE	CONSTRUCTION	PL	UTIL_WASTE	0.1821524995404806
DE	CONSTRUCTION	ROW	AGRI_FOOD	27.530252460550322
DE	CONSTRUCTION	ROW	BASIC_METALS	8.314978397413364
DE	CONSTRUCTION	ROW	CONSTRUCTION	529.98706822869
DE	CONSTRUCTION	ROW	EXTRACTIVE	9.302741397039574
DE	CONSTRUCTION	ROW	INC_EE	0.03349256072135837
DE	CONSTRUCTION	ROW	METAL_COMPONENTS	16.671240058609754
DE	CONSTRUCTION	ROW	NEW_ELMA	4.790763769257406
DE	CONSTRUCTION	ROW	NEW_OFMA	0.766041934571009
DE	CONSTRUCTION	ROW	NEW_RATV	4.054589854424483
DE	CONSTRUCTION	ROW	OTHER_MANUFACTURING	108.93250576947503
DE	CONSTRUCTION	ROW	OTHER_SERVICES	203.2866035461946
DE	CONSTRUCTION	ROW	P3_S13	6.163565786367716
DE	CONSTRUCTION	ROW	P3_S14	14.398107527170646
DE	CONSTRUCTION	ROW	P3_S15	1.344773180145051
DE	CONSTRUCTION	ROW	P51G	288.3780221972426
DE	CONSTRUCTION	ROW	P5M	5.804212681039247
DE	CONSTRUCTION	ROW	PUBLIC_SOCIAL	52.52694582829746
DE	CONSTRUCTION	ROW	REF_ELMA	0.4952004555710174
DE	CONSTRUCTION	ROW	REF_OFMA	0.1350319293339893
