instrument,wedge_percent,x_parameter,x_value,y_parameter,y_value,valid_remaining_parameter_configurations,median_reduction_tonnes,minimum_reduction_tonnes,maximum_reduction_tonnes,material_outcome_regime
reuse_support,1.0,EOL-allocation elasticity,2.0,Metal-substitution elasticity,1.0,81,1512.0901319384575,-651.5965530872345,79979.87623280287,parameter_dependent
reuse_support,1.0,EOL-allocation elasticity,2.0,Metal-substitution elasticity,2.0,81,1798.4578755497932,-576.9255805015564,61477.11847758293,parameter_dependent
reuse_support,1.0,EOL-productivity elasticity,0.5,Metal-substitution elasticity,0.5,81,909.2466556429863,-495.21492648124695,8099.232253432274,parameter_dependent
reuse_support,1.0,EOL-productivity elasticity,0.5,Metal-substitution elasticity,1.0,81,1333.9107691049576,-642.4097830057144,54384.379412949085,parameter_dependent
reuse_support,1.0,EOL-productivity elasticity,0.5,Metal-substitution elasticity,2.0,81,1826.6254758238792,-433.22387450933456,70374.37838363647,parameter_dependent
reuse_support,1.0,EOL-productivity elasticity,1.0,Metal-substitution elasticity,0.5,81,1672.446687757969,-794.2709582448006,7238.225917696953,parameter_dependent
reuse_support,1.0,EOL-productivity elasticity,1.0,Metal-substitution elasticity,1.0,81,1498.3871309757233,-437.22638207674026,54462.0395309329,parameter_dependent
reuse_support,1.0,EOL-productivity elasticity,1.0,Metal-substitution elasticity,2.0,81,1818.3057710528374,-465.70613396167755,47011.84090846777,parameter_dependent
reuse_support,1.0,EOL-productivity elasticity,2.0,Metal-substitution elasticity,0.5,81,1331.5984011888504,-488.87872689962387,8898.452697396278,parameter_dependent
reuse_support,1.0,EOL-productivity elasticity,2.0,Metal-substitution elasticity,1.0,81,1192.918762087822,-651.5965530872345,79979.87623280287,parameter_dependent
reuse_support,1.0,EOL-productivity elasticity,2.0,Metal-substitution elasticity,2.0,81,1798.4578755497932,-576.9255805015564,61477.11847758293,parameter_dependent
reuse_support,2.0,Armington elasticity,0.5,CET transformation elasticity,0.5,81,3898.740526497364,-2407.530395925045,86776.1555519104,parameter_dependent
reuse_support,2.0,Armington elasticity,0.5,CET transformation elasticity,1.0,81,3174.12297809124,-1173.1263045072556,36990.385822057724,parameter_dependent
reuse_support,2.0,Armington elasticity,0.5,CET transformation elasticity,2.0,81,745.6608840227127,-967.6842937469482,28866.01633822918,parameter_dependent
reuse_support,2.0,Armington elasticity,1.0,CET transformation elasticity,0.5,81,4042.040750682354,-554.3457032442093,54690.39668703079,parameter_dependent
reuse_support,2.0,Armington elasticity,1.0,CET transformation elasticity,1.0,81,3598.6445630192757,-699.0913844108582,150058.25321376324,parameter_dependent
reuse_support,2.0,Armington elasticity,1.0,CET transformation elasticity,2.0,81,772.7266647219658,-1028.8878216147423,14369.197680532932,parameter_dependent
reuse_support,2.0,Armington elasticity,2.0,CET transformation elasticity,0.5,81,4657.510770976543,-194.42110288143158,110622.16655379534,parameter_dependent
reuse_support,2.0,Armington elasticity,2.0,CET transformation elasticity,1.0,81,3016.3706063628197,-990.298394382,82375.28969430923,parameter_dependent
reuse_support,2.0,Armington elasticity,2.0,CET transformation elasticity,2.0,81,976.2038393616676,-1102.5316288471222,10192.858163654804,parameter_dependent
reuse_support,2.0,Armington elasticity,0.5,Circular-service elasticity,0.5,81,-253.6474575996399,-2407.530395925045,69612.83757287264,parameter_dependent
reuse_support,2.0,Armington elasticity,0.5,Circular-service elasticity,1.0,81,2595.3809487223625,85.37913304567337,37943.21104180813,primary_metal_saving
reuse_support,2.0,Armington elasticity,0.5,Circular-service elasticity,2.0,81,6019.889595866203,1556.062183201313,86776.1555519104,primary_metal_saving
reuse_support,2.0,Armington elasticity,1.0,Circular-service elasticity,0.5,81,-43.887570679187775,-1028.8878216147423,30105.13976752758,parameter_dependent
reuse_support,2.0,Armington elasticity,1.0,Circular-service elasticity,1.0,81,2225.0935727357864,116.18551731109619,36209.27467018366,primary_metal_saving
reuse_support,2.0,Armington elasticity,1.0,Circular-service elasticity,2.0,81,5962.692080378532,3850.0380960702896,150058.25321376324,primary_metal_saving
reuse_support,2.0,Armington elasticity,2.0,Circular-service elasticity,0.5,81,-32.98598951101303,-1102.5316288471222,79251.0119176507,parameter_dependent
reuse_support,2.0,Armington elasticity,2.0,Circular-service elasticity,1.0,81,2771.2054347991943,236.38691461086273,110622.16655379534,primary_metal_saving
reuse_support,2.0,Armington elasticity,2.0,Circular-service elasticity,2.0,81,6336.374191761017,3485.070124030113,14229.594942390919,primary_metal_saving
reuse_support,2.0,Armington elasticity,0.5,EOL-allocation elasticity,0.5,81,2707.769133210182,-891.2457854151726,86776.1555519104,parameter_dependent
reuse_support,2.0,Armington elasticity,0.5,EOL-allocation elasticity,1.0,81,2961.9451806545258,-2407.530395925045,69612.83757287264,parameter_dependent
reuse_support,2.0,Armington elasticity,0.5,EOL-allocation elasticity,2.0,81,2749.9971563220024,-1173.1263045072556,62787.01648050547,parameter_dependent
reuse_support,2.0,Armington elasticity,1.0,EOL-allocation elasticity,0.5,81,3149.284509897232,-1028.8878216147423,32624.029129564762,parameter_dependent
reuse_support,2.0,Armington elasticity,1.0,EOL-allocation elasticity,1.0,81,2850.9061186909676,-935.0687385201454,150058.25321376324,parameter_dependent
reuse_support,2.0,Armington elasticity,1.0,EOL-allocation elasticity,2.0,81,2287.6780502200127,-841.2975218296051,19358.56055366993,parameter_dependent
reuse_support,2.0,Armington elasticity,2.0,EOL-allocation elasticity,0.5,81,3284.3308125138283,-1102.5316288471222,110622.16655379534,parameter_dependent
reuse_support,2.0,Armington elasticity,2.0,EOL-allocation elasticity,1.0,81,2900.5241933465004,-777.2936172485352,71522.90281188488,parameter_dependent
reuse_support,2.0,Armington elasticity,2.0,EOL-allocation elasticity,2.0,81,3363.5794863700867,-990.298394382,79251.0119176507,parameter_dependent
reuse_support,2.0,Armington elasticity,0.5,EOL-productivity elasticity,0.5,81,2749.9971563220024,-966.4566004872322,69612.83757287264,parameter_dependent
reuse_support,2.0,Armington elasticity,0.5,EOL-productivity elasticity,1.0,81,3210.431335389614,-2407.530395925045,62787.01648050547,parameter_dependent
reuse_support,2.0,Armington elasticity,0.5,EOL-productivity elasticity,2.0,81,2406.106761276722,-1173.1263045072556,86776.1555519104,parameter_dependent
reuse_support,2.0,Armington elasticity,1.0,EOL-productivity elasticity,0.5,81,3865.156712949276,-1028.8878216147423,36209.27467018366,parameter_dependent
reuse_support,2.0,Armington elasticity,1.0,EOL-productivity elasticity,1.0,81,2724.784983217716,-841.2975218296051,150058.25321376324,parameter_dependent
reuse_support,2.0,Armington elasticity,1.0,EOL-productivity elasticity,2.0,81,2361.48298227787,-721.3692203164101,27399.424162626266,parameter_dependent
reuse_support,2.0,Armington elasticity,2.0,EOL-productivity elasticity,0.5,81,3667.791526019573,-1102.5316288471222,82375.28969430923,parameter_dependent
reuse_support,2.0,Armington elasticity,2.0,EOL-productivity elasticity,1.0,81,2486.6769659519196,-1006.3967696428299,110622.16655379534,parameter_dependent
reuse_support,2.0,Armington elasticity,2.0,EOL-productivity elasticity,2.0,81,2810.060010433197,-1077.424340903759,79251.0119176507,parameter_dependent
reuse_support,2.0,Armington elasticity,0.5,Metal-substitution elasticity,0.5,81,2476.104902982712,-2407.530395925045,86776.1555519104,parameter_dependent
reuse_support,2.0,Armington elasticity,0.5,Metal-substitution elasticity,1.0,81,2595.3809487223625,-928.9672482013702,37943.21104180813,parameter_dependent
reuse_support,2.0,Armington elasticity,0.5,Metal-substitution elasticity,2.0,81,3124.097082555294,-966.4566004872322,69612.83757287264,parameter_dependent
reuse_support,2.0,Armington elasticity,1.0,Metal-substitution elasticity,0.5,81,2400.8405099511147,-1028.8878216147423,27399.424162626266,parameter_dependent
reuse_support,2.0,Armington elasticity,1.0,Metal-substitution elasticity,1.0,81,3017.42429792881,-841.2975218296051,150058.25321376324,parameter_dependent
reuse_support,2.0,Armington elasticity,1.0,Metal-substitution elasticity,2.0,81,3598.6445630192757,-935.0687385201454,36209.27467018366,parameter_dependent
reuse_support,2.0,Armington elasticity,2.0,Metal-substitution elasticity,0.5,81,2771.2054347991943,-990.298394382,110622.16655379534,parameter_dependent
reuse_support,2.0,Armington elasticity,2.0,Metal-substitution elasticity,1.0,81,3628.6954696774483,-782.8378873467445,79251.0119176507,parameter_dependent
reuse_support,2.0,Armington elasticity,2.0,Metal-substitution elasticity,2.0,81,3127.748364210129,-1102.5316288471222,82375.28969430923,parameter_dependent
reuse_support,2.0,CET transformation elasticity,0.5,Circular-service elasticity,0.5,81,775.94651055336,-2407.530395925045,79251.0119176507,parameter_dependent
reuse_support,2.0,CET transformation elasticity,0.5,Circular-service elasticity,1.0,81,3662.100709617138,1072.6773592829704,110622.16655379534,primary_metal_saving
reuse_support,2.0,CET transformation elasticity,0.5,Circular-service elasticity,2.0,81,8936.53206372261,2562.632673740387,86776.1555519104,primary_metal_saving
reuse_support,2.0,CET transformation elasticity,1.0,Circular-service elasticity,0.5,81,-43.887570679187775,-1173.1263045072556,36990.385822057724,parameter_dependent
reuse_support,2.0,CET transformation elasticity,1.0,Circular-service elasticity,1.0,81,2810.060010433197,176.21713292598724,82375.28969430923,primary_metal_saving
reuse_support,2.0,CET transformation elasticity,1.0,Circular-service elasticity,2.0,81,5941.632852077484,1556.062183201313,150058.25321376324,primary_metal_saving
reuse_support,2.0,CET transformation elasticity,2.0,Circular-service elasticity,0.5,81,-458.1050725579262,-1102.5316288471222,28866.01633822918,parameter_dependent
reuse_support,2.0,CET transformation elasticity,2.0,Circular-service elasticity,1.0,81,784.3262823820114,85.37913304567337,4459.821071922779,primary_metal_saving
reuse_support,2.0,CET transformation elasticity,2.0,Circular-service elasticity,2.0,81,4442.15007185936,2108.759903073311,10192.858163654804,primary_metal_saving
reuse_support,2.0,CET transformation elasticity,0.5,EOL-allocation elasticity,0.5,81,4120.168323457241,-554.3457032442093,110622.16655379534,parameter_dependent
reuse_support,2.0,CET transformation elasticity,0.5,EOL-allocation elasticity,1.0,81,4420.674441754818,-2407.530395925045,71522.90281188488,parameter_dependent
reuse_support,2.0,CET transformation elasticity,0.5,EOL-allocation elasticity,2.0,81,4047.759305894375,-729.95948523283,79251.0119176507,parameter_dependent
reuse_support,2.0,CET transformation elasticity,1.0,EOL-allocation elasticity,0.5,81,3598.6445630192757,-977.7920541167259,82375.28969430923,parameter_dependent
reuse_support,2.0,CET transformation elasticity,1.0,EOL-allocation elasticity,1.0,81,3090.9819917082787,-928.9672482013702,150058.25321376324,parameter_dependent
reuse_support,2.0,CET transformation elasticity,1.0,EOL-allocation elasticity,2.0,81,2479.9027557373047,-1173.1263045072556,19358.56055366993,parameter_dependent
reuse_support,2.0,CET transformation elasticity,2.0,EOL-allocation elasticity,0.5,81,1008.6486793756485,-1102.5316288471222,11437.431427001953,parameter_dependent
reuse_support,2.0,CET transformation elasticity,2.0,EOL-allocation elasticity,1.0,81,784.3262823820114,-955.7778939008713,28866.01633822918,parameter_dependent
reuse_support,2.0,CET transformation elasticity,2.0,EOL-allocation elasticity,2.0,81,790.123154938221,-967.6842937469482,14369.197680532932,parameter_dependent
reuse_support,2.0,CET transformation elasticity,0.5,EOL-productivity elasticity,0.5,81,4907.346490800381,-806.4987889528275,71522.90281188488,parameter_dependent
reuse_support,2.0,CET transformation elasticity,0.5,EOL-productivity elasticity,1.0,81,4420.674441754818,-2407.530395925045,110622.16655379534,parameter_dependent
reuse_support,2.0,CET transformation elasticity,0.5,EOL-productivity elasticity,2.0,81,3342.107229232788,-500.1565487384796,86776.1555519104,parameter_dependent
reuse_support,2.0,CET transformation elasticity,1.0,EOL-productivity elasticity,0.5,81,3910.9345079660416,-770.7240312099457,82375.28969430923,parameter_dependent
reuse_support,2.0,CET transformation elasticity,1.0,EOL-productivity elasticity,1.0,81,3090.9819917082787,-977.7920541167259,150058.25321376324,parameter_dependent
reuse_support,2.0,CET transformation elasticity,1.0,EOL-productivity elasticity,2.0,81,2810.060010433197,-1173.1263045072556,29536.41703939438,parameter_dependent
reuse_support,2.0,CET transformation elasticity,2.0,EOL-productivity elasticity,0.5,81,1125.4547376036644,-1102.5316288471222,14369.197680532932,parameter_dependent
reuse_support,2.0,CET transformation elasticity,2.0,EOL-productivity elasticity,1.0,81,951.930394411087,-1006.3967696428299,28866.01633822918,parameter_dependent
reuse_support,2.0,CET transformation elasticity,2.0,EOL-productivity elasticity,2.0,81,568.5718131065369,-1077.424340903759,6591.614639937878,parameter_dependent
reuse_support,2.0,CET transformation elasticity,0.5,Metal-substitution elasticity,0.5,81,3363.5794863700867,-2407.530395925045,110622.16655379534,parameter_dependent
reuse_support,2.0,CET transformation elasticity,0.5,Metal-substitution elasticity,1.0,81,4260.423079192638,-729.95948523283,79251.0119176507,parameter_dependent
reuse_support,2.0,CET transformation elasticity,0.5,Metal-substitution elasticity,2.0,81,4586.317940294743,-500.1565487384796,71522.90281188488,parameter_dependent
reuse_support,2.0,CET transformation elasticity,1.0,Metal-substitution elasticity,0.5,81,2945.475954890251,-1173.1263045072556,27399.424162626266,parameter_dependent
reuse_support,2.0,CET transformation elasticity,1.0,Metal-substitution elasticity,1.0,81,3548.5654673576355,-928.9672482013702,150058.25321376324,parameter_dependent
reuse_support,2.0,CET transformation elasticity,1.0,Metal-substitution elasticity,2.0,81,3312.785636842251,-977.7920541167259,82375.28969430923,parameter_dependent
reuse_support,2.0,CET transformation elasticity,2.0,Metal-substitution elasticity,0.5,81,784.3262823820114,-1028.8878216147423,14369.197680532932,parameter_dependent
reuse_support,2.0,CET transformation elasticity,2.0,Metal-substitution elasticity,1.0,81,755.4539119005203,-891.2457854151726,28866.01633822918,parameter_dependent
reuse_support,2.0,CET transformation elasticity,2.0,Metal-substitution elasticity,2.0,81,1082.5400295257568,-1102.5316288471222,11437.431427001953,parameter_dependent
reuse_support,2.0,Circular-service elasticity,0.5,EOL-allocation elasticity,0.5,81,-157.64213609695435,-1102.5316288471222,36990.385822057724,parameter_dependent
reuse_support,2.0,Circular-service elasticity,0.5,EOL-allocation elasticity,1.0,81,-48.98552280664444,-2407.530395925045,71522.90281188488,parameter_dependent
reuse_support,2.0,Circular-service elasticity,0.5,EOL-allocation elasticity,2.0,81,-82.36806452274323,-1173.1263045072556,79251.0119176507,parameter_dependent
reuse_support,2.0,Circular-service elasticity,1.0,EOL-allocation elasticity,0.5,81,2578.4987363815308,116.18551731109619,110622.16655379534,primary_metal_saving
reuse_support,2.0,Circular-service elasticity,1.0,EOL-allocation elasticity,1.0,81,2603.4680866003036,85.37913304567337,37943.21104180813,primary_metal_saving
reuse_support,2.0,Circular-service elasticity,1.0,EOL-allocation elasticity,2.0,81,2457.593202829361,125.54346841573715,7903.02860891819,primary_metal_saving
reuse_support,2.0,Circular-service elasticity,2.0,EOL-allocation elasticity,0.5,81,6547.690265655518,2108.759903073311,86776.1555519104,primary_metal_saving
reuse_support,2.0,Circular-service elasticity,2.0,EOL-allocation elasticity,1.0,81,6019.889595866203,2562.632673740387,150058.25321376324,primary_metal_saving
reuse_support,2.0,Circular-service elasticity,2.0,EOL-allocation elasticity,2.0,81,5941.632852077484,1556.062183201313,46261.213879704475,primary_metal_saving
reuse_support,2.0,Circular-service elasticity,0.5,EOL-productivity elasticity,0.5,81,-315.9053374528885,-1102.5316288471222,71522.90281188488,parameter_dependent
reuse_support,2.0,Circular-service elasticity,0.5,EOL-productivity elasticity,1.0,81,73.70150309801102,-2407.530395925045,62787.01648050547,parameter_dependent
reuse_support,2.0,Circular-service elasticity,0.5,EOL-productivity elasticity,2.0,81,-65.3770541548729,-1173.1263045072556,79251.0119176507,parameter_dependent
reuse_support,2.0,Circular-service elasticity,1.0,EOL-productivity elasticity,0.5,81,3017.42429792881,125.54346841573715,82375.28969430923,primary_metal_saving
reuse_support,2.0,Circular-service elasticity,1.0,EOL-productivity elasticity,1.0,81,2457.593202829361,85.37913304567337,110622.16655379534,primary_metal_saving
reuse_support,2.0,Circular-service elasticity,1.0,EOL-productivity elasticity,2.0,81,2262.5840175151825,176.21713292598724,14973.282221376896,primary_metal_saving
reuse_support,2.0,Circular-service elasticity,2.0,EOL-productivity elasticity,0.5,81,5437.635464429855,2707.769133210182,46261.213879704475,primary_metal_saving
reuse_support,2.0,Circular-service elasticity,2.0,EOL-productivity elasticity,1.0,81,6431.235891342163,1556.062183201313,150058.25321376324,primary_metal_saving
reuse_support,2.0,Circular-service elasticity,2.0,EOL-productivity elasticity,2.0,81,6019.889595866203,2108.759903073311,86776.1555519104,primary_metal_saving
reuse_support,2.0,Circular-service elasticity,0.5,Metal-substitution elasticity,0.5,81,-164.83960783481598,-2407.530395925045,27399.424162626266,parameter_dependent
reuse_support,2.0,Circular-service elasticity,0.5,Metal-substitution elasticity,1.0,81,73.70150309801102,-928.9672482013702,79251.0119176507,parameter_dependent
reuse_support,2.0,Circular-service elasticity,0.5,Metal-substitution elasticity,2.0,81,-43.887570679187775,-1102.5316288471222,71522.90281188488,parameter_dependent
reuse_support,2.0,Circular-service elasticity,1.0,Metal-substitution elasticity,0.5,81,2444.958838760853,85.37913304567337,110622.16655379534,primary_metal_saving
reuse_support,2.0,Circular-service elasticity,1.0,Metal-substitution elasticity,1.0,81,2361.48298227787,103.13896191120148,54190.26678407192,primary_metal_saving
reuse_support,2.0,Circular-service elasticity,1.0,Metal-substitution elasticity,2.0,81,2749.9971563220024,242.8552673459053,82375.28969430923,primary_metal_saving
reuse_support,2.0,Circular-service elasticity,2.0,Metal-substitution elasticity,0.5,81,6401.8345239162445,1556.062183201313,86776.1555519104,primary_metal_saving
reuse_support,2.0,Circular-service elasticity,2.0,Metal-substitution elasticity,1.0,81,6029.382673680782,2108.759903073311,150058.25321376324,primary_metal_saving
reuse_support,2.0,Circular-service elasticity,2.0,Metal-substitution elasticity,2.0,81,5935.0911511182785,2707.769133210182,46261.213879704475,primary_metal_saving
reuse_support,2.0,EOL-allocation elasticity,0.5,EOL-productivity elasticity,0.5,81,3455.4798300266266,-1102.5316288471222,82375.28969430923,parameter_dependent
reuse_support,2.0,EOL-allocation elasticity,0.5,EOL-productivity elasticity,1.0,81,3312.785636842251,-1006.3967696428299,110622.16655379534,parameter_dependent
reuse_support,2.0,EOL-allocation elasticity,0.5,EOL-productivity elasticity,2.0,81,2635.759754240513,-1077.424340903759,86776.1555519104,parameter_dependent
reuse_support,2.0,EOL-allocation elasticity,1.0,EOL-productivity elasticity,0.5,81,3664.86895352602,-955.7778939008713,71522.90281188488,parameter_dependent
reuse_support,2.0,EOL-allocation elasticity,1.0,EOL-productivity elasticity,1.0,81,3485.358296394348,-2407.530395925045,150058.25321376324,parameter_dependent
reuse_support,2.0,EOL-allocation elasticity,1.0,EOL-productivity elasticity,2.0,81,2295.0757096409798,-777.2936172485352,12117.690884292126,parameter_dependent
reuse_support,2.0,EOL-allocation elasticity,2.0,EOL-productivity elasticity,0.5,81,3877.6088096499443,-966.4566004872322,52790.06868124008,parameter_dependent
reuse_support,2.0,EOL-allocation elasticity,2.0,EOL-productivity elasticity,1.0,81,2433.9550787210464,-841.2975218296051,62787.01648050547,parameter_dependent
reuse_support,2.0,EOL-allocation elasticity,2.0,EOL-productivity elasticity,2.0,81,2902.0083121061325,-1173.1263045072556,79251.0119176507,parameter_dependent
reuse_support,2.0,EOL-allocation elasticity,0.5,Metal-substitution elasticity,0.5,81,2406.106761276722,-1028.8878216147423,110622.16655379534,parameter_dependent
reuse_support,2.0,EOL-allocation elasticity,0.5,Metal-substitution elasticity,1.0,81,2486.6769659519196,-891.2457854151726,54190.26678407192,parameter_dependent
reuse_support,2.0,EOL-allocation elasticity,0.5,Metal-substitution elasticity,2.0,81,3312.785636842251,-1102.5316288471222,82375.28969430923,parameter_dependent
reuse_support,2.0,EOL-allocation elasticity,1.0,Metal-substitution elasticity,0.5,81,2654.5492720007896,-2407.530395925045,14229.594942390919,parameter_dependent
reuse_support,2.0,EOL-allocation elasticity,1.0,Metal-substitution elasticity,1.0,81,3664.86895352602,-928.9672482013702,150058.25321376324,parameter_dependent
reuse_support,2.0,EOL-allocation elasticity,1.0,Metal-substitution elasticity,2.0,81,3203.4804134964943,-935.0687385201454,71522.90281188488,parameter_dependent
reuse_support,2.0,EOL-allocation elasticity,2.0,Metal-substitution elasticity,0.5,81,2493.0175727009773,-1173.1263045072556,14369.197680532932,parameter_dependent
reuse_support,2.0,EOL-allocation elasticity,2.0,Metal-substitution elasticity,1.0,81,2572.97179800272,-841.2975218296051,79251.0119176507,parameter_dependent
reuse_support,2.0,EOL-allocation elasticity,2.0,Metal-substitution elasticity,2.0,81,3124.097082555294,-966.4566004872322,62787.01648050547,parameter_dependent
reuse_support,2.0,EOL-productivity elasticity,0.5,Metal-substitution elasticity,0.5,81,2682.713673353195,-1028.8878216147423,35076.9230979681,parameter_dependent
reuse_support,2.0,EOL-productivity elasticity,0.5,Metal-substitution elasticity,1.0,81,3662.100709617138,-782.8378873467445,54190.26678407192,parameter_dependent
reuse_support,2.0,EOL-productivity elasticity,0.5,Metal-substitution elasticity,2.0,81,3865.156712949276,-1102.5316288471222,82375.28969430923,parameter_dependent
reuse_support,2.0,EOL-productivity elasticity,1.0,Metal-substitution elasticity,0.5,81,2771.2054347991943,-2407.530395925045,110622.16655379534,parameter_dependent
reuse_support,2.0,EOL-productivity elasticity,1.0,Metal-substitution elasticity,1.0,81,3210.431335389614,-928.9672482013702,150058.25321376324,parameter_dependent
reuse_support,2.0,EOL-productivity elasticity,1.0,Metal-substitution elasticity,2.0,81,3124.097082555294,-1006.3967696428299,62787.01648050547,parameter_dependent
reuse_support,2.0,EOL-productivity elasticity,2.0,Metal-substitution elasticity,0.5,81,2476.104902982712,-1173.1263045072556,86776.1555519104,parameter_dependent
reuse_support,2.0,EOL-productivity elasticity,2.0,Metal-substitution elasticity,1.0,81,2245.960604608059,-891.2457854151726,79251.0119176507,parameter_dependent
reuse_support,2.0,EOL-productivity elasticity,2.0,Metal-substitution elasticity,2.0,81,2952.9288952350616,-1077.424340903759,60130.37997817993,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,0.5,CET transformation elasticity,0.5,81,207.96606117486954,2.3367542028427124,1226.6826905608177,primary_metal_saving
virgin_metal_tax,0.25,Armington elasticity,0.5,CET transformation elasticity,1.0,81,15.920653522014618,-92.56934458017349,853.9164635539055,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,0.5,CET transformation elasticity,2.0,81,-164.4161700606346,-725.4950495362282,-10.21802967786789,primary_metal_increase
virgin_metal_tax,0.25,Armington elasticity,1.0,CET transformation elasticity,0.5,81,299.01888287067413,8.39948582649231,1363.425185739994,primary_metal_saving
virgin_metal_tax,0.25,Armington elasticity,1.0,CET transformation elasticity,1.0,81,86.60780119895935,-22.60799813270569,661.9694764614105,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,1.0,CET transformation elasticity,2.0,81,-18.672487020492554,-145.2768126130104,664.7707714438438,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,2.0,CET transformation elasticity,0.5,81,213.44184190034866,-11.462595343589783,4204.741014242172,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,2.0,CET transformation elasticity,1.0,81,149.29327881336212,-16.1949805021286,1759.8021750450134,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,2.0,CET transformation elasticity,2.0,81,144.18528598546982,-15.964604794979095,1787.6857335567474,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,0.5,Circular-service elasticity,0.5,81,11.141389310359955,-725.4950495362282,1128.256848335266,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,0.5,Circular-service elasticity,1.0,81,12.309499740600586,-611.8673180341721,611.237369954586,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,0.5,Circular-service elasticity,2.0,81,16.81949633359909,-450.8557080626488,1226.6826905608177,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,1.0,Circular-service elasticity,0.5,81,59.62440264225006,-113.45480531454086,895.4902151226997,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,1.0,Circular-service elasticity,1.0,81,63.48327523469925,-145.2768126130104,1246.4202719926834,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,1.0,Circular-service elasticity,2.0,81,68.9673188328743,-80.86522382497787,1363.425185739994,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,2.0,Circular-service elasticity,0.5,81,186.23705595731735,6.556417167186737,4204.741014242172,primary_metal_saving
virgin_metal_tax,0.25,Armington elasticity,2.0,Circular-service elasticity,1.0,81,170.78265058994293,-16.1949805021286,1518.9047927856445,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,2.0,Circular-service elasticity,2.0,81,160.3252693414688,-15.964604794979095,2490.8774990439415,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,0.5,EOL-allocation elasticity,0.5,81,2.3367542028427124,-476.45909053087234,654.704591691494,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,0.5,EOL-allocation elasticity,1.0,81,18.804516971111298,-725.4950495362282,1128.256848335266,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,0.5,EOL-allocation elasticity,2.0,81,16.159658670425415,-559.2191420197487,1226.6826905608177,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,1.0,EOL-allocation elasticity,0.5,81,69.74256139993668,-110.24279546737671,841.2927535176277,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,1.0,EOL-allocation elasticity,1.0,81,53.19634485244751,-145.2768126130104,818.980514883995,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,1.0,EOL-allocation elasticity,2.0,81,88.79851192235947,-113.45480531454086,1363.425185739994,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,2.0,EOL-allocation elasticity,0.5,81,308.4717491865158,-16.1949805021286,1581.990450143814,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,2.0,EOL-allocation elasticity,1.0,81,154.70229130983353,-13.49071204662323,4204.741014242172,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,2.0,EOL-allocation elasticity,2.0,81,176.93726855516434,-11.462595343589783,2490.8774990439415,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,0.5,EOL-productivity elasticity,0.5,81,7.899422109127045,-476.45909053087234,868.9008294343948,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,0.5,EOL-productivity elasticity,1.0,81,16.159658670425415,-559.2191420197487,1226.6826905608177,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,0.5,EOL-productivity elasticity,2.0,81,19.85763782262802,-725.4950495362282,853.9164635539055,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,1.0,EOL-productivity elasticity,0.5,81,80.1124672293663,-110.24279546737671,895.4902151226997,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,1.0,EOL-productivity elasticity,1.0,81,69.74256139993668,-113.45480531454086,1363.425185739994,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,1.0,EOL-productivity elasticity,2.0,81,50.413369596004486,-145.2768126130104,884.2332017421722,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,2.0,EOL-productivity elasticity,0.5,81,176.93726855516434,-16.1949805021286,1787.6857335567474,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,2.0,EOL-productivity elasticity,1.0,81,177.36466032266617,-15.964604794979095,4204.741014242172,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,2.0,EOL-productivity elasticity,2.0,81,186.23705595731735,-13.49071204662323,2084.4011336565018,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,0.5,Metal-substitution elasticity,0.5,81,5.942306458950043,-491.8564212322235,1226.6826905608177,parameter_dependent
virgin_metal_tax,0.25,Armington elasticity,0.5,Metal-substitution elasticity,1.0,81,12.669753432273865,-450.8557080626488,1128.256848335266,parameter_dependent
