instrument,wedge_percent,region,outcome,factor,valid_parameter_configurations,median_absolute_change,lower_quartile_absolute_change,upper_quartile_absolute_change,median_change_percent,lower_quartile_change_percent,upper_quartile_change_percent
reuse_support,2.0,PL,Factor income,FAC_PL_LAB,729,-0.0981449616374448,-1.73768254215247,0.22978563740616664,-5.940941625789709e-5,-0.0010518594510583142,0.00013909456333784686
reuse_support,2.0,PL,Household consumption,,729,1.7502605438930914,-2.908167151355883,2.2930079435463995,0.0007828215083012745,-0.0013007068027094104,0.001025570703349012
reuse_support,2.0,PL,Household disposable income,,729,-5.2702269773581065,-13.028508444491308,-4.416837425727863,-0.0013951326599115374,-0.0034489022426083056,-0.00116922367342032
reuse_support,2.0,PL,Household utility,,729,-0.2545455887229764,-0.7458671554304601,-0.11570343420316931,-0.000790503738953346,-0.002316326824158618,-0.0003593226573133748
reuse_support,2.0,REU,Factor income,FAC_REU_CAP,729,8.714146400801837,-2.189305929467082,13.473612151108682,0.00019705040847744774,-4.950612576891503e-5,0.0003046747961181512
reuse_support,2.0,REU,Factor income,FAC_REU_LAB,729,9.77447750326246,-2.1201168010011315,16.11538582202047,0.00020430924454933452,-4.4315357197490626e-5,0.00033684893150177214
reuse_support,2.0,REU,Household consumption,,729,59.648996014148,47.95181249640882,66.61709995102137,0.0011478168294593426,0.0009227296528871611,0.0012819030254357811
reuse_support,2.0,REU,Household disposable income,,729,-96.76469353027642,-117.62715802155435,-85.87748014181852,-0.0010510531299823208,-0.0012776601475038727,-0.0009327967774725877
reuse_support,2.0,REU,Household utility,,729,-4.042039357009344,-5.598754454520531,-1.820486927172169,-0.0004503047000474895,-0.00062373104826663,-0.00020281193409437266
reuse_support,2.0,SK,Factor income,FAC_SK_CAP,729,-7.841040248829813,-47.22330236229027,-1.6294733823015122,-0.018862688557000833,-0.11360207534819507,-0.003919919800769736
reuse_support,2.0,SK,Factor income,FAC_SK_LAB,729,-54.641272606786515,-133.67486689765428,-15.85974833997534,-0.17073024009977092,-0.4176758891292355,-0.04955482391274479
reuse_support,2.0,SK,Household consumption,,729,-44.40722121744329,-93.83701687308348,-10.660877204878489,-0.11446925901954,-0.24188529468428785,-0.02748072679776936
reuse_support,2.0,SK,Household disposable income,,729,-92.82510555440967,-186.55689961308963,-29.072554873710033,-0.12616649757923837,-0.25356535264133595,-0.03951498252568525
reuse_support,2.0,SK,Household utility,,729,-7.356376798227757,-15.338236879948454,-1.9567510267825128,-0.11667621760787933,-0.24327294715437547,-0.031035156962176097
virgin_metal_tax,0.25,DE,Factor income,FAC_DE_CAP,729,-0.5764277190901339,-1.7984526276122779,2.7300054249353707,-4.718379635601835e-5,-0.00014721329270920894,0.00022346604049300732
virgin_metal_tax,0.25,DE,Factor income,FAC_DE_LAB,729,-1.521803371142596,-2.9531550134997815,3.4604219018947333,-9.181814864195363e-5,-0.00017817888377258373,0.00020878487889866912
virgin_metal_tax,0.25,DE,Household consumption,,729,2.84875478153117,1.5848005283623934,7.611232236260548,0.00019346448694002773,0.00010762689126314261,0.0005168936087870616
virgin_metal_tax,0.25,DE,Household disposable income,,729,6.066059407778084,3.5269332975149155,14.272752651944757,0.00021069475042970786,0.00012250231673522512,0.0004957409507122964
virgin_metal_tax,0.25,DE,Household utility,,729,-0.035062253824435174,-0.16646339333965443,0.24446271886699833,-1.4239891132422845e-5,-6.760605323775267e-5,9.928404831112498e-5
virgin_metal_tax,0.25,FR,Factor income,FAC_FR_CAP,729,-2.058498896774836,-2.5020591989159584,-1.6982546529034153,-0.0002680467638332812,-0.00032580482420125267,-0.00022113767687155617
virgin_metal_tax,0.25,FR,Factor income,FAC_FR_LAB,729,-3.0235741960350424,-3.745294383028522,-2.5200895094312727,-0.0002595358581684598,-0.00032148646891685153,-0.00021631802333198016
virgin_metal_tax,0.25,FR,Household consumption,,729,-1.2604054175317287,-1.9624511010479182,-0.7659379309043288,-0.00011624232875690304,-0.0001809892935122233,-7.063950022091737e-5
virgin_metal_tax,0.25,FR,Household disposable income,,729,-2.110978035023436,-3.30295651149936,-1.2646580468863249,-0.00010920986476058987,-0.00017087597689174972,-6.542613517422635e-5
virgin_metal_tax,0.25,FR,Household utility,,729,-0.041130661324132234,-0.11742337024770677,0.013059258606517687,-2.1000502433849366e-5,-5.995405114556082e-5,6.667799235932403e-6
virgin_metal_tax,0.25,IT,Factor income,FAC_IT_CAP,729,-3.8124966410687193,-4.862910995609127,-3.263891482260078,-0.00046067137480705964,-0.0005875949816500956,-0.00039438234781239616
virgin_metal_tax,0.25,IT,Factor income,FAC_IT_LAB,729,-2.741930103395134,-3.694083583774045,-2.28825123119168,-0.00041217917499354964,-0.000555311137210497,-0.0003439801413892029
virgin_metal_tax,0.25,IT,Household consumption,,729,0.19953459303360432,-1.0811168055515736,0.8072122579906136,2.190063539825156e-5,-0.00011866185517740965,8.859847850005302e-5
virgin_metal_tax,0.25,IT,Household disposable income,,729,0.3447793456725776,-1.734820798272267,1.3366099714767188,2.3095788478277452e-5,-0.00011621071478683279,8.953570324531172e-5
virgin_metal_tax,0.25,IT,Household utility,,729,0.24462511588353664,0.12110143605968915,0.34397328484919854,0.0001574635623180872,7.795219004770259e-5,0.00022141331882044143
virgin_metal_tax,0.25,PL,Factor income,FAC_PL_CAP,729,-1.3324253354221582,-1.7666011624969542,-1.0303884109889623,-0.0006268552328418618,-0.0008311183775908096,-0.0004847583951606837
virgin_metal_tax,0.25,PL,Factor income,FAC_PL_LAB,729,-0.5583240116538946,-0.8627766605350189,-0.4114004554867279,-0.0003379664433309915,-0.0005222586764401523,-0.00024903021511290093
virgin_metal_tax,0.25,PL,Household consumption,,729,0.37708853516960517,-0.018725753092439845,0.6273320935724769,0.0001686566133910461,-8.375280087396852e-6,0.00028058054410623766
virgin_metal_tax,0.25,PL,Household disposable income,,729,0.652254948799964,-0.03240981977432966,1.0742243985878304,0.00017266470411499534,-8.579516264356906e-6,0.0002843683106982327
virgin_metal_tax,0.25,PL,Household utility,,729,0.053629289166565286,0.00017883376494864933,0.09072766748795402,0.00016654837279351357,5.553769780582094e-7,0.00028175919581068914
virgin_metal_tax,0.25,REU,Factor income,FAC_REU_CAP,729,-13.187839269638062,-21.232485007494688,-7.886277025565505,-0.0002982126986810977,-0.0004801238872083678,-0.00017833004379247616
virgin_metal_tax,0.25,REU,Factor income,FAC_REU_LAB,729,-13.5151003357023,-21.63713559228927,-6.718039128929377,-0.000282496935381987,-0.00045226630535244157,-0.00014042259536094427
virgin_metal_tax,0.25,REU,Household consumption,,729,6.237153542228043,-2.2829986112192273,13.545620712451637,0.00012002062536028731,-4.393140543137734e-5,0.00026065638079981107
virgin_metal_tax,0.25,REU,Household disposable income,,729,15.093035342171788,-1.307204583659768,27.170169170945883,0.0001639397744998553,-1.4198789031426227e-5,0.0002951209817075884
virgin_metal_tax,0.25,REU,Household utility,,729,1.4036282476736233,0.8028257335536182,1.9410362463677302,0.00015637165826967804,8.943906013961953e-5,0.0002162417699338362
virgin_metal_tax,0.25,SK,Factor income,FAC_SK_CAP,729,-0.40921358489868,-0.6826291471297736,-0.2642281961525441,-0.0009844189240769202,-0.001642157238832788,-0.0006356368561276395
virgin_metal_tax,0.25,SK,Factor income,FAC_SK_LAB,729,-0.9192842438569642,-1.9480819024392986,-0.5059851924706891,-0.002872363914637322,-0.006086909681321988,-0.0015809839206815735
virgin_metal_tax,0.25,SK,Household consumption,,729,-0.6062261260303785,-1.2527896306055482,-0.30941625322884647,-0.0015626795270707217,-0.0032293374092817024,-0.0007975876061055688
virgin_metal_tax,0.25,SK,Household disposable income,,729,-1.1497771161375567,-2.376058480993379,-0.5870187730470207,-0.0015627598900191406,-0.003229503212350442,-0.0007978671524448911
virgin_metal_tax,0.25,SK,Household utility,,729,-0.10577652113624936,-0.21765921344649541,-0.054716815719075385,-0.00167767431392819,-0.00345219589056151,-0.0008678390561798006
virgin_metal_tax,0.5,DE,Factor income,FAC_DE_CAP,729,10.798920366447419,-2.502259392058477,40.1327739385888,0.0008839513481765969,-0.00020482376831197535,0.0032850894743439163
virgin_metal_tax,0.5,DE,Factor income,FAC_DE_LAB,729,13.398624001769349,-4.763155075488612,53.44791341200471,0.000808407231525546,-0.00028738540669438105,0.0032247848516084167
virgin_metal_tax,0.5,DE,Household consumption,,729,20.43694111262448,3.9833540918771178,56.27439675340429,0.0013879124846562561,0.00027051733645040574,0.003821703912857406
virgin_metal_tax,0.5,DE,Household disposable income,,729,40.60619636112824,9.249596117530018,110.58844244899228,0.0014103904747807326,0.0003212697427730619,0.0038411104667298163
virgin_metal_tax,0.5,DE,Household utility,,729,0.6504798129899427,-0.23924942483427003,2.0349419922567904,0.0002641804422270271,-9.716676458375592e-5,0.0008264543567458232
virgin_metal_tax,0.5,FR,Factor income,FAC_FR_CAP,729,-4.376561765791848,-7.106049598078243,-3.275685951230116,-0.0005698925658241565,-0.0009253119354859473,-0.00042654237994609295
virgin_metal_tax,0.5,FR,Factor income,FAC_FR_LAB,729,-5.882786098634824,-7.822249396005645,-4.080086803296581,-0.000504963278404391,-0.0006714418360988409,-0.00035022419203951406
virgin_metal_tax,0.5,FR,Household consumption,,729,-2.636486286530271,-4.9118762847501785,-1.165287580806762,-0.0002431529581033765,-0.00045300339869825345,-0.00010746997765936661
virgin_metal_tax,0.5,FR,Household disposable income,,729,-4.464678809279576,-8.78653431404382,-2.009183084825054,-0.00023097680831936476,-0.00045456476012825295,-0.00010394357938825277
virgin_metal_tax,0.5,FR,Household utility,,729,-0.11779200201272033,-0.4633982095983811,0.03536214114865288,-6.014226723616424e-5,-0.000236601963479797,1.8055210087825607e-5
virgin_metal_tax,0.5,IT,Factor income,FAC_IT_CAP,729,-8.459872385719791,-13.197634173789993,-6.659865940338932,-0.0010222228134317602,-0.0015946957732562279,-0.0008047245381740461
virgin_metal_tax,0.5,IT,Factor income,FAC_IT_LAB,729,-6.447809228789993,-10.20713609654922,-4.950521154329181,-0.0009692634706643774,-0.0015343822696526738,-0.0007441844424246354
virgin_metal_tax,0.5,IT,Household consumption,,729,-0.8540391817223281,-6.1184282031608745,1.3388927134219557,-9.373813558078673e-5,-0.0006715500467925885,0.00014695497511663517
virgin_metal_tax,0.5,IT,Household disposable income,,729,-1.3121002584230155,-9.258461930789053,2.1817872098181397,-8.789386722539141e-5,-0.000620198051514074,0.00014615172438447815
virgin_metal_tax,0.5,IT,Household utility,,729,0.39201952872099355,0.047878608922474086,0.5884677080903202,0.0002523403668822532,3.081914255834886e-5,0.000378792755152654
virgin_metal_tax,0.5,PL,Factor income,FAC_PL_CAP,729,-2.312462542002322,-3.1989684756554198,-1.6673966475646012,-0.0010879253093001053,-0.0015049924940005908,-0.000784446442093259
virgin_metal_tax,0.5,PL,Factor income,FAC_PL_LAB,729,-1.258812687417958,-2.0300258874776773,-0.8128726482391357,-0.0007619884473979642,-0.0012288216425208691,-0.000492050623061681
virgin_metal_tax,0.5,PL,Household consumption,,729,0.8916376166453119,-0.08970321324886754,1.4617818787228316,0.0003987938289519751,-4.0120658004562325e-5,0.000653796544252066
virgin_metal_tax,0.5,PL,Household disposable income,,729,1.5351637701387517,-0.1519736820482649,2.4902931565302424,0.0004063880214715242,-4.0230420470128454e-5,0.0006592295417961447
virgin_metal_tax,0.5,PL,Household utility,,729,0.1176065372164885,0.02384127578625339,0.18427774082738324,0.0003652328365278285,7.404024459819748e-5,0.0005722835106303171
virgin_metal_tax,0.5,REU,Factor income,FAC_REU_CAP,729,-51.30506887845695,-100.09370744042099,-26.50232043862343,-0.0011601463085832858,-0.0022633893246954487,-0.0005992891130805805
virgin_metal_tax,0.5,REU,Factor income,FAC_REU_LAB,729,-49.86765444930643,-99.7818357590586,-26.72625910397619,-0.00104234960944679,-0.0020856717381837683,-0.0005586407872357176
virgin_metal_tax,0.5,REU,Household consumption,,729,-6.989483779296279,-58.38403866998851,12.965698873624206,-0.00013449760510700928,-0.00112347544193301,0.00024949703040707307
virgin_metal_tax,0.5,REU,Household disposable income,,729,-16.221901370212436,-119.4032210148871,30.23146819509566,-0.00017620145930740037,-0.0012969516525041783,0.00032837265443856894
virgin_metal_tax,0.5,REU,Household utility,,729,2.2688059243373573,0.7920754259685054,3.830037798732519,0.0002527570567696328,8.82414186510136e-5,0.00042668659797634104
virgin_metal_tax,0.5,SK,Factor income,FAC_SK_CAP,729,-1.2688709285575897,-16.365870527726656,-0.6138043341416051,-0.00305244156248769,-0.039370327025801934,-0.0014765897918921054
virgin_metal_tax,0.5,SK,Factor income,FAC_SK_LAB,729,-5.7475441721435345,-39.6841102036924,-1.7790030082869634,-0.017958578741167627,-0.12399560527061247,-0.005558611581562166
virgin_metal_tax,0.5,SK,Household consumption,,729,-3.5755284887272865,-27.66074766642123,-1.0727683930308558,-0.00921670138164647,-0.0713015857189914,-0.002765293564147338
virgin_metal_tax,0.5,SK,Household disposable income,,729,-6.7813254541833885,-52.604692746230285,-2.0351491739274934,-0.009217076317371849,-0.0714995130088268,-0.0027661443718678194
virgin_metal_tax,0.5,SK,Household utility,,729,-0.6236543495269871,-4.709662019847201,-0.18930362692753988,-0.009891504009796808,-0.0746978527291204,-0.003002460555828229
virgin_metal_tax,1.0,DE,Factor income,FAC_DE_CAP,729,54.11913207010366,11.065764122642577,102.86139471968636,0.004429950229524302,0.0009057939852464985,0.008419773964028553
virgin_metal_tax,1.0,DE,Factor income,FAC_DE_LAB,729,72.0452580768615,14.258195152273402,139.7449373176787,0.004346857380173483,0.0008602695372354329,0.008431523854801818
virgin_metal_tax,1.0,DE,Household consumption,,729,80.40492340247147,28.639215511037037,138.45536105963401,0.005460454987002867,0.0019449449180176611,0.009402773297230365
virgin_metal_tax,1.0,DE,Household disposable income,,729,162.42892823554575,59.482150472234935,276.4581249281764,0.005641705792328853,0.0020660161740029114,0.009602325286051015
virgin_metal_tax,1.0,DE,Household utility,,729,2.869661615899531,0.4347854118095711,5.595225567900343,0.001165460417973009,0.0001765801183556307,0.002272398213395033
virgin_metal_tax,1.0,FR,Factor income,FAC_FR_CAP,729,-10.050279814749956,-18.027589443605393,-6.134644481120631,-0.0013086939148548734,-0.002347456691687531,-0.0007988207343712201
virgin_metal_tax,1.0,FR,Factor income,FAC_FR_LAB,729,-11.01593368127942,-15.967283364385366,-5.281647285912186,-0.0009455795082665532,-0.0013705906724493855,-0.00045336306371760804
virgin_metal_tax,1.0,FR,Household consumption,,729,-6.243882323382422,-12.937581063248217,-0.7711811542976648,-0.0005758491765096538,-0.0011931831856323372,-7.11230624859093e-5
virgin_metal_tax,1.0,FR,Household disposable income,,729,-10.695733391912654,-22.766802087891847,-1.143983190646395,-0.0005533357419468061,-0.0011778234239276037,-5.9183112029525406e-5
virgin_metal_tax,1.0,FR,Household utility,,729,-0.22632676977082156,-1.2499287375540007,0.19100835191784427,-0.00011555797369658963,-0.0006381888997184716,9.752508785903596e-5
virgin_metal_tax,1.0,IT,Factor income,FAC_IT_CAP,729,-19.78947275399696,-27.93533459340688,-14.540783480508253,-0.002391200433357929,-0.003375480742463217,-0.0017569911130141007
virgin_metal_tax,1.0,IT,Factor income,FAC_IT_LAB,729,-15.022472144686617,-21.411272923345678,-11.005258068093099,-0.002258245083358978,-0.0032186381403857215,-0.0016543595277798164
virgin_metal_tax,1.0,IT,Household consumption,,729,-4.739484395133331,-13.924455534550361,1.169706798158586,-0.0005201991200398594,-0.0015283285927856173,0.00012838536776595624
virgin_metal_tax,1.0,IT,Household disposable income,,729,-7.413693668553606,-22.040262456750497,1.862680859863758,-0.0004966222685940567,-0.0014764145419176918,0.00012477569692552465
virgin_metal_tax,1.0,IT,Household utility,,729,0.3465184445376508,-0.6418706044496503,0.966017950209789,0.00022305162120719648,-0.000413167844842329,0.0006218193383530962
virgin_metal_tax,1.0,PL,Factor income,FAC_PL_CAP,729,-4.3124337455956265,-6.304635561915347,-3.015399303956656,-0.0020288353784592814,-0.0029660902476144287,-0.0014186302095213754
virgin_metal_tax,1.0,PL,Factor income,FAC_PL_LAB,729,-2.531835329835303,-3.742941654083552,-1.4835401833988726,-0.001532578509344687,-0.002265689191222285,-0.0008980212006851954
virgin_metal_tax,1.0,PL,Household consumption,,729,1.8711462672799826,0.03188609902281314,3.236876758892322,0.0008368888554455167,1.4261376238787344e-5,0.0014477254575577547
virgin_metal_tax,1.0,PL,Household disposable income,,729,3.1977919211494736,0.07334855303633958,5.48058995656902,0.000846518369702715,1.9416803552818847e-5,0.0014508198748970176
virgin_metal_tax,1.0,PL,Household utility,,729,0.21305778527312214,0.004629243980161846,0.338274593665119,0.0006616613421448899,1.4376342930171325e-5,0.0010505282469310754
virgin_metal_tax,1.0,REU,Factor income,FAC_REU_CAP,729,-149.33820082619786,-220.30771128553897,-86.74694102630019,-0.0033769404507264155,-0.0049817529454101415,-0.001961582853548598
virgin_metal_tax,1.0,REU,Factor income,FAC_REU_LAB,729,-149.09147326741368,-227.05236088018864,-84.05831426940858,-0.0031163574996501114,-0.004745920823839569,-0.0017570136798599559
virgin_metal_tax,1.0,REU,Household consumption,,729,-53.72400110308081,-128.85287404898554,6.073675896972418,-0.0010338030265782912,-0.0024794968438989254,0.00011687484915141548
virgin_metal_tax,1.0,REU,Household disposable income,,729,-128.88315654359758,-275.8734217993915,-0.7809557002037764,-0.0013999222251992352,-0.00299652293498144,-8.48270069508864e-6
virgin_metal_tax,1.0,REU,Household utility,,729,5.509949495317414,1.4559645612025633,8.813108455506153,0.0006138377031047768,0.00016220220218171897,0.0009818271939041681
virgin_metal_tax,1.0,SK,Factor income,FAC_SK_CAP,729,-12.515233729485772,-70.16166039156087,-1.9595738498537685,-0.030107096590115297,-0.16878341479145478,-0.0047140213626554696
virgin_metal_tax,1.0,SK,Factor income,FAC_SK_LAB,729,-35.58657420631425,-137.44719237627214,-10.38251698696331,-0.11119258517587693,-0.4294627675235326,-0.03244085529454348
virgin_metal_tax,1.0,SK,Household consumption,,729,-25.830765499122208,-110.50550611102517,-6.326219730064622,-0.06658440916898174,-0.28485194650445955,-0.016307205571602982
virgin_metal_tax,1.0,SK,Household disposable income,,729,-49.36438880561036,-209.58961839014955,-12.041318514267914,-0.06709534025315475,-0.2848710801228365,-0.01636638034435524
virgin_metal_tax,1.0,SK,Household utility,,729,-4.276680777371439,-18.100419109428913,-1.0853798222742626,-0.06783052998145164,-0.28708268983536905,-0.01721472618886645
virgin_metal_tax,2.0,DE,Factor income,FAC_DE_CAP,719,127.60945293097757,43.65023658971768,214.14255901088472,0.010445539381140966,0.0035730132433042768,0.01752875262687202
virgin_metal_tax,2.0,DE,Factor income,FAC_DE_LAB,719,175.26547408266924,62.11803264240734,291.9172547616763,0.010574658760963916,0.003747897305707205,0.017612854851600506
virgin_metal_tax,2.0,DE,Household consumption,,719,181.30163833778352,84.93944308301434,288.98211031523533,0.0123125474571157,0.0057684030521721,0.019625338084380637
virgin_metal_tax,2.0,DE,Household disposable income,,719,367.88881743932143,171.98202280700207,574.4307295081671,0.012778022331235163,0.00597351706244134,0.01995192118282936
virgin_metal_tax,2.0,DE,Household utility,,719,5.106725409888895,0.5737717309966683,10.241200354430475,0.0020740028363298393,0.00023302686202563263,0.004159275637060948
virgin_metal_tax,2.0,FR,Factor income,FAC_FR_CAP,719,-17.749004832701758,-31.02365764445858,-9.86984963278519,-0.0023111808872506097,-0.004039735482375803,-0.0012851992574317997
virgin_metal_tax,2.0,FR,Factor income,FAC_FR_LAB,719,-17.51511566177942,-26.24515976535622,-5.6843697322765365,-0.001503452629062742,-0.0022528172357782618,-0.000487931726144201
virgin_metal_tax,2.0,FR,Household consumption,,719,-8.44552475726232,-17.137690517003648,3.245890707243234,-0.0007788981637999855,-0.001580543075652765,0.00029935597661801276
virgin_metal_tax,2.0,FR,Household disposable income,,719,-14.370298736030236,-30.393685881514102,6.4328684287611395,-0.0007434366229753783,-0.0015723945344892675,0.0003327996215367982
virgin_metal_tax,2.0,FR,Household utility,,719,-0.19671256819856353,-1.8681583217839943,0.6100909215747379,-0.00010043754790781625,-0.000953844701748629,0.00031150036179657776
virgin_metal_tax,2.0,IT,Factor income,FAC_IT_CAP,719,-44.25322701409459,-72.07815171184484,-32.63458207203075,-0.005347203380764269,-0.008709343081103502,-0.003943299943515879
virgin_metal_tax,2.0,IT,Factor income,FAC_IT_LAB,719,-33.33657170843799,-53.62367732077837,-25.146930834802333,-0.005011302296416787,-0.008060950587426674,-0.0037801989161623285
virgin_metal_tax,2.0,IT,Household consumption,,719,-13.643779653357342,-43.06139468494803,-2.109536223113537,-0.0014975220040809203,-0.004726357923130199,-0.0002315397193965797
virgin_metal_tax,2.0,IT,Household disposable income,,719,-21.673111891373992,-70.38441304850858,-3.392108940752223,-0.0014518201690095478,-0.004714851792358317,-0.00022722773731240507
virgin_metal_tax,2.0,IT,Household utility,,719,0.31798472881200723,-1.8659750163642457,1.4069880652677966,0.00020468465791275426,-0.0012011157244097175,0.0009056688725354664
virgin_metal_tax,2.0,PL,Factor income,FAC_PL_CAP,719,-8.15491742483573,-11.8956033243594,-5.39263214233506,-0.0038365771988225624,-0.0055964270518063675,-0.0025370274696122474
virgin_metal_tax,2.0,PL,Factor income,FAC_PL_LAB,719,-4.514293980668299,-7.313162938284222,-2.468949652145966,-0.0027326066029022236,-0.0044268267460710374,-0.001494512353546772
virgin_metal_tax,2.0,PL,Household consumption,,719,4.5960268863418605,0.4414554017566843,6.895309036932304,0.0020556189260925394,0.00019744533731149035,0.0030839958311797166
virgin_metal_tax,2.0,PL,Household disposable income,,719,7.772588035673834,0.7412083613453433,11.668619633099297,0.0020575568125042808,0.00019621242067079163,0.003088912947427646
virgin_metal_tax,2.0,PL,Household utility,,719,0.4210862536820059,0.02643107907169906,0.6921917197396397,0.0013077038955082083,8.20830049955701e-5,0.0021496351410834353
virgin_metal_tax,2.0,REU,Factor income,FAC_REU_CAP,719,-319.4965592510998,-434.3120351093821,-194.74755890714005,-0.0072246809509826865,-0.009820969259338038,-0.004403768799321376
virgin_metal_tax,2.0,REU,Factor income,FAC_REU_LAB,719,-331.0509762717411,-455.1049450142309,-184.0927627212368,-0.006919733034261985,-0.009512748633028893,-0.003847965609115118
virgin_metal_tax,2.0,REU,Household consumption,,719,-149.04263591766357,-268.45033533638343,-16.473599667660892,-0.002868005452672804,-0.005165750194717426,-0.00031699904783337354
virgin_metal_tax,2.0,REU,Household disposable income,,719,-318.82471736148,-555.7611111477017,-45.25477478001267,-0.0034630577008251486,-0.00603664863789356,-0.0004915550387604847
virgin_metal_tax,2.0,REU,Household utility,,719,8.567716389079578,-0.2547171975602396,15.347263881878462,0.0009544892114882791,-2.837685166162415e-5,0.001709766889551584
virgin_metal_tax,2.0,SK,Factor income,FAC_SK_CAP,719,-40.74705676277517,-122.21229036045042,-10.029629901651788,-0.09802258590534349,-0.2939982831416132,-0.0241276385745299
virgin_metal_tax,2.0,SK,Factor income,FAC_SK_LAB,719,-89.0160603001168,-235.72263763940282,-34.427333444398755,-0.27813651912510107,-0.7365308420703942,-0.10757046140697235
virgin_metal_tax,2.0,SK,Household consumption,,719,-70.25483788445126,-200.0073723808273,-24.330463683381822,-0.18109710590805714,-0.5155624488901045,-0.06271705532151126
virgin_metal_tax,2.0,SK,Household disposable income,,719,-133.43940479961748,-379.3314535930185,-46.87357045819954,-0.18136884671457715,-0.5155816483066791,-0.0637098571382248
virgin_metal_tax,2.0,SK,Household utility,,719,-11.72410954280167,-32.559402057349416,-4.115113982033563,-0.18595088232977044,-0.516410181793296,-0.06526799097341526
