region	product_code	product_sector	share
SK	CPA_C13-15	OTHER_MANUFACTURING	1.0
SK	CPA_C16	OTHER_MANUFACTURING	1.0
SK	CPA_C17	OTHER_MANUFACTURING	1.0
SK	CPA_C18	OTHER_MANUFACTURING	1.0
SK	CPA_C19	OTHER_MANUFACTURING	1.0
SK	CPA_C20	OTHER_MANUFACTURING	1.0
SK	CPA_C21	OTHER_MANUFACTURING	1.0
SK	CPA_C22	OTHER_MANUFACTURING	1.0
SK	CPA_C23	OTHER_MANUFACTURING	1.0
SK	CPA_C24	BASIC_METALS	1.0
SK	CPA_C25	METAL_COMPONENTS	1.0
SK	CPA_C26_DES	NEW_OFMA	1.0
SK	CPA_C26_MON	NEW_RATV	1.0
SK	CPA_C26_OFMA_res	OTHER_MANUFACTURING	1.0
SK	CPA_C26_RATV_c	NEW_RATV	1.0
SK	CPA_C26_RATV_res	OTHER_MANUFACTURING	1.0
SK	CPA_C27_BAT	NEW_ELMA	1.0
SK	CPA_C27_ELMA_c	NEW_ELMA	1.0
SK	CPA_C27_ELMA_res	OTHER_MANUFACTURING	1.0
SK	CPA_C27_HPP	NEW_ELMA	1.0
SK	CPA_C28	OTHER_MANUFACTURING	1.0
SK	CPA_C29	OTHER_MANUFACTURING	1.0
SK	CPA_C30	OTHER_MANUFACTURING	1.0
SK	CPA_C31_32	OTHER_MANUFACTURING	1.0
SK	CPA_C33_ELMA	REF_ELMA	1.0
SK	CPA_C33_OFMA	REF_OFMA	1.0
SK	CPA_C33_RATV	REF_RATV	1.0
SK	CPA_C33_res	OTHER_SERVICES	1.0
SK	CPA_D35	UTIL_WASTE	1.0
SK	CPA_E36	UTIL_WASTE	1.0
SK	CPA_E37-39_ELMA	INC_EE	0.7744776494378491
SK	CPA_E37-39_ELMA	REC_EE	0.2255223505621508
SK	CPA_E37-39_OFMA	INC_EE	0.6840314305904299
SK	CPA_E37-39_OFMA	REC_EE	0.31596856940957013
SK	CPA_E37-39_RATV	INC_EE	0.7825742145219208
SK	CPA_E37-39_RATV	REC_EE	0.21742578547807928
SK	CPA_E37-39_res	UTIL_WASTE	1.0
SK	CPA_F	CONSTRUCTION	1.0
SK	CPA_G45	TRADE	1.0
SK	CPA_G46_ELMA	REF_ELMA	1.0
SK	CPA_G46_OFMA	REF_OFMA	1.0
SK	CPA_G46_RATV	REF_RATV	1.0
SK	CPA_G46_res	TRADE	1.0
SK	CPA_G47_ELMA	REU_ELMA	1.0
SK	CPA_G47_OFMA	REU_OFMA	1.0
SK	CPA_G47_RATV	REU_RATV	1.0
SK	CPA_G47_res	TRADE	1.0
SK	CPA_H49	TRANSPORT	1.0
SK	CPA_H50	TRANSPORT	1.0
SK	CPA_H51	TRANSPORT	1.0
