product_region	product_code	activity_region	activity_code	value_meur
IT	CPA_M72	IT	C27	773.689
IT	CPA_M72	IT	C28	2029.666
IT	CPA_M72	IT	C29	2679.137
IT	CPA_M72	IT	C30	1741.063
IT	CPA_M72	IT	C31_C32	414.999
IT	CPA_M72	IT	C33	88.352
IT	CPA_M72	IT	D35	25.598
IT	CPA_M72	IT	E36	7.882
IT	CPA_M72	IT	E37-E39	19.84
IT	CPA_M72	IT	F	114.564
IT	CPA_M72	IT	G45	8.38
IT	CPA_M72	IT	G46	611.802
IT	CPA_M72	IT	G47	98.777
IT	CPA_M72	IT	H49	10.688
IT	CPA_M72	IT	H50	2.595
IT	CPA_M72	IT	H52	29.025
IT	CPA_M72	IT	H53	7.309
IT	CPA_M72	IT	I	5.665
IT	CPA_M72	IT	J58	26.623
IT	CPA_M72	IT	J59_J60	4.703
IT	CPA_M72	IT	J61	474.533
IT	CPA_M72	IT	J62_J63	1161.008
IT	CPA_M72	IT	K64	252.991
IT	CPA_M72	IT	K65	73.763
IT	CPA_M72	IT	K66	2.758
IT	CPA_M72	IT	L	4.943
IT	CPA_M72	IT	M69_M70	114.627
IT	CPA_M72	IT	M71	451.062
IT	CPA_M72	IT	M72	17168.347
IT	CPA_M72	IT	M73	14.455
IT	CPA_M72	IT	M74_M75	299.223
IT	CPA_M72	IT	N77	43.471
IT	CPA_M72	IT	N78	24.187
IT	CPA_M72	IT	N79	12.83
IT	CPA_M72	IT	N80-N82	57.6
IT	CPA_M72	IT	O84	192.439
IT	CPA_M72	IT	P85	12.839
IT	CPA_M72	IT	Q86	992.409
IT	CPA_M72	IT	Q87_Q88	3.146
IT	CPA_M72	IT	R90-R92	36.932
IT	CPA_M72	IT	R93	26.989
IT	CPA_M72	IT	S94	10.031
IT	CPA_M72	IT	S95	3.759
IT	CPA_M72	IT	S96	11.311
IT	CPA_M73	IT	C10-C12	22.835
IT	CPA_M73	IT	C29	191.346
IT	CPA_M73	IT	F	0.199
IT	CPA_M73	IT	G45	632.764
IT	CPA_M73	IT	G46	643.752
IT	CPA_M73	IT	G47	4597.358
IT	CPA_M73	IT	H49	893.895
IT	CPA_M73	IT	H52	539.028
IT	CPA_M73	IT	J58	106.491
IT	CPA_M73	IT	J59_J60	937.87
IT	CPA_M73	IT	M69_M70	39.816
IT	CPA_M73	IT	M73	14810.433
IT	CPA_M73	IT	M74_M75	64.201
IT	CPA_M73	IT	N79	4.704
IT	CPA_M73	IT	N80-N82	157.75
IT	CPA_M73	IT	P85	0.418
IT	CPA_M73	IT	R93	4.054
IT	CPA_M74_75	IT	C13-C15	154.051
IT	CPA_M74_75	IT	C33	0.102
IT	CPA_M74_75	IT	G46	1.011
IT	CPA_M74_75	IT	G47	33.952
IT	CPA_M74_75	IT	H49	13.904
IT	CPA_M74_75	IT	J59_J60	28.219
IT	CPA_M74_75	IT	J62_J63	226.761
IT	CPA_M74_75	IT	M69_M70	201.593
IT	CPA_M74_75	IT	M71	1062.576
IT	CPA_M74_75	IT	M73	0.297
IT	CPA_M74_75	IT	M74_M75	18069.431
IT	CPA_M74_75	IT	N80-N82	3525.18
IT	CPA_M74_75	IT	O84	51.655
IT	CPA_M74_75	IT	Q86	1.809
IT	CPA_N77	IT	B	14.053
IT	CPA_N77	IT	C10-C12	292.969
IT	CPA_N77	IT	C13-C15	281.288
IT	CPA_N77	IT	C16	0.102
IT	CPA_N77	IT	C17	26.886
IT	CPA_N77	IT	C18	1.29
IT	CPA_N77	IT	C19	11.867
IT	CPA_N77	IT	C20	84.847
IT	CPA_N77	IT	C21	91.616
IT	CPA_N77	IT	C22	86.774
IT	CPA_N77	IT	C23	13.136
IT	CPA_N77	IT	C24	28.618
IT	CPA_N77	IT	C25	11.223
IT	CPA_N77	IT	C26	106.946
IT	CPA_N77	IT	C27	1008.697
IT	CPA_N77	IT	C28	1987.058
IT	CPA_N77	IT	C29	199.372
IT	CPA_N77	IT	C30	2367.874
IT	CPA_N77	IT	C31_C32	121.582
IT	CPA_N77	IT	C33	2.135
IT	CPA_N77	IT	D35	199.085
IT	CPA_N77	IT	E36	0.599
IT	CPA_N77	IT	E37-E39	22.806
IT	CPA_N77	IT	F	37.657
IT	CPA_N77	IT	G45	24.441
IT	CPA_N77	IT	G46	7220.092
IT	CPA_N77	IT	G47	267.244
IT	CPA_N77	IT	H49	232.293
IT	CPA_N77	IT	H50	5.987
IT	CPA_N77	IT	H51	1402.154
IT	CPA_N77	IT	H52	157.067
IT	CPA_N77	IT	I	33.891
IT	CPA_N77	IT	J58	18.485
IT	CPA_N77	IT	J59_J60	617.34
IT	CPA_N77	IT	J62_J63	161.212
IT	CPA_N77	IT	L	13.214
IT	CPA_N77	IT	M69_M70	336.232
IT	CPA_N77	IT	M71	3.799
IT	CPA_N77	IT	M73	20.296
IT	CPA_N77	IT	M74_M75	100.502
IT	CPA_N77	IT	N77	13247.885
IT	CPA_N77	IT	N78	0.403
IT	CPA_N77	IT	N80-N82	26.093
IT	CPA_N77	IT	P85	1.775
IT	CPA_N77	IT	Q86	1.106
IT	CPA_N77	IT	Q87_Q88	0.101
IT	CPA_N77	IT	R90-R92	4.773
IT	CPA_N77	IT	R93	1279.797
IT	CPA_N77	IT	S95	20.142
IT	CPA_N77	IT	S96	2.36
IT	CPA_N78	IT	N78	10055.247
IT	CPA_N79	IT	H49	3.027
IT	CPA_N79	IT	H50	1.497
IT	CPA_N79	IT	H51	11.563
IT	CPA_N79	IT	H52	0.309
IT	CPA_N79	IT	I	0.405
IT	CPA_N79	IT	N77	3.741
IT	CPA_N79	IT	N79	12814.342
IT	CPA_N79	IT	N80-N82	1.083
IT	CPA_N79	IT	O84	209.657
IT	CPA_N80-82	IT	A01	335.015
IT	CPA_N80-82	IT	C10-C12	0.997
IT	CPA_N80-82	IT	C16	150.449
IT	CPA_N80-82	IT	C17	97.659
IT	CPA_N80-82	IT	C20	2.534
IT	CPA_N80-82	IT	C25	0.202
IT	CPA_N80-82	IT	C27	0.402
IT	CPA_N80-82	IT	C28	0.505
IT	CPA_N80-82	IT	C31_C32	0.507
IT	CPA_N80-82	IT	C33	1.525
IT	CPA_N80-82	IT	E36	100.266
IT	CPA_N80-82	IT	E37-E39	2211.338
IT	CPA_N80-82	IT	F	13.25
IT	CPA_N80-82	IT	G45	2.594
IT	CPA_N80-82	IT	G46	80.987
IT	CPA_N80-82	IT	G47	3.375
IT	CPA_N80-82	IT	H49	2.27
IT	CPA_N80-82	IT	H52	381.756
IT	CPA_N80-82	IT	H53	8.21
IT	CPA_N80-82	IT	I	155.897
IT	CPA_N80-82	IT	J62_J63	2.108
IT	CPA_N80-82	IT	K66	305.134
IT	CPA_N80-82	IT	L	29.353
IT	CPA_N80-82	IT	M69_M70	6.915
IT	CPA_N80-82	IT	M71	0.8
IT	CPA_N80-82	IT	M73	0.198
IT	CPA_N80-82	IT	M74_M75	8.816
IT	CPA_N80-82	IT	N80-N82	58749.975
IT	CPA_N80-82	IT	O84	2208.993
IT	CPA_N80-82	IT	P85	63.778
IT	CPA_N80-82	IT	Q87_Q88	1.827
IT	CPA_N80-82	IT	S96	1.967
IT	CPA_O84	IT	M72	125.214
IT	CPA_O84	IT	O84	124864.323
IT	CPA_O84	IT	P85	159.706
IT	CPA_O84	IT	Q87_Q88	84.236
IT	CPA_O84	IT	R90-R92	23.864
IT	CPA_P85	IT	C33	0.102
IT	CPA_P85	IT	F	0.199
IT	CPA_P85	IT	G46	1.921
IT	CPA_P85	IT	J58	20.695
IT	CPA_P85	IT	J62_J63	502.809
IT	CPA_P85	IT	M69_M70	266.136
IT	CPA_P85	IT	M71	120.563
IT	CPA_P85	IT	M73	18.316
IT	CPA_P85	IT	M74_M75	27.381
IT	CPA_P85	IT	N77	3.336
IT	CPA_P85	IT	N80-N82	518.832
IT	CPA_P85	IT	O84	247.132
IT	CPA_P85	IT	P85	77541.832
IT	CPA_P85	IT	Q86	0.101
IT	CPA_P85	IT	Q87_Q88	148.377
IT	CPA_P85	IT	R90-R92	20.569
IT	CPA_P85	IT	S94	419.72
IT	CPA_P85	IT	S95	8.095
IT	CPA_Q86	IT	G46	1.719
IT	CPA_Q86	IT	G47	892.568
IT	CPA_Q86	IT	H52	39.318
IT	CPA_Q86	IT	J62_J63	0.201
IT	CPA_Q86	IT	O84	255.234
IT	CPA_Q86	IT	P85	418.576
IT	CPA_Q86	IT	Q86	130377.088
IT	CPA_Q86	IT	Q87_Q88	4323.727
IT	CPA_Q86	IT	S94	45.826
IT	CPA_Q87_88	IT	C27	0.703
IT	CPA_Q87_88	IT	G46	0.101
IT	CPA_Q87_88	IT	G47	2.184
IT	CPA_Q87_88	IT	I	0.607
IT	CPA_Q87_88	IT	M73	0.297
IT	CPA_Q87_88	IT	N80-N82	0.758
IT	CPA_Q87_88	IT	O84	944.975
IT	CPA_Q87_88	IT	Q86	5.931
IT	CPA_Q87_88	IT	Q87_Q88	20309.226
IT	CPA_Q87_88	IT	R93	0.32
IT	CPA_Q87_88	IT	S96	0.984
IT	CPA_R90-92	IT	C31_C32	5.775
IT	CPA_R90-92	IT	I	517.665
IT	CPA_R90-92	IT	M73	0.594
IT	CPA_R90-92	IT	M74_M75	59.845
IT	CPA_R90-92	IT	N80-N82	0.217
IT	CPA_R90-92	IT	O84	2764.027
IT	CPA_R90-92	IT	P85	68.997
IT	CPA_R90-92	IT	Q87_Q88	40.393
IT	CPA_R90-92	IT	R90-R92	27669.017
IT	CPA_R90-92	IT	R93	168.549
IT	CPA_R90-92	IT	S94	875.13
IT	CPA_R90-92	IT	S96	1.082
IT	CPA_R93	IT	G45	0.1
IT	CPA_R93	IT	G47	1.787
IT	CPA_R93	IT	I	45.727
IT	CPA_R93	IT	J62_J63	1.305
IT	CPA_R93	IT	L	0.101
IT	CPA_R93	IT	N77	1.82
IT	CPA_R93	IT	O84	1120.195
IT	CPA_R93	IT	P85	0.104
IT	CPA_R93	IT	Q87_Q88	0.203
IT	CPA_R93	IT	R90-R92	330.915
IT	CPA_R93	IT	R93	14178.26
IT	CPA_S94	IT	S94	6118.943
IT	CPA_S95	IT	C25	50.553
IT	CPA_S95	IT	C26	1.912
IT	CPA_S95	IT	C27	226.977
IT	CPA_S95	IT	C30	7.693
IT	CPA_S95	IT	C31_C32	245.595
IT	CPA_S95	IT	C33	0.305
IT	CPA_S95	IT	G46	0.708
IT	CPA_S95	IT	G47	732.043
IT	CPA_S95	IT	J62_J63	389.981
IT	CPA_S95	IT	M69_M70	1.362
IT	CPA_S95	IT	S95	2485.63
IT	CPA_S96	IT	C10-C12	6.581
IT	CPA_S96	IT	G46	22.648
IT	CPA_S96	IT	G47	345.869
IT	CPA_S96	IT	H49	85.597
IT	CPA_S96	IT	I	203.647
IT	CPA_S96	IT	M74_M75	332.309
IT	CPA_S96	IT	N80-N82	87.158
IT	CPA_S96	IT	O84	217.76
IT	CPA_S96	IT	Q87_Q88	0.203
IT	CPA_S96	IT	R93	3.414
IT	CPA_S96	IT	S96	28096.391
IT	CPA_T	IT	T	16701.108
PL	CPA_A01	PL	A01	25514.328
PL	CPA_A01	PL	A02	98.578
PL	CPA_A01	PL	B	2.056
PL	CPA_A01	PL	C10-C12	205.74
PL	CPA_A01	PL	C13-C15	11.878
PL	CPA_A01	PL	C16	2.523
PL	CPA_A01	PL	C17	1.435
PL	CPA_A01	PL	C20	0.471
PL	CPA_A01	PL	C21	0.217
PL	CPA_A01	PL	C22	0.244
PL	CPA_A01	PL	C25	0.427
PL	CPA_A01	PL	C28	2.617
PL	CPA_A01	PL	C31_C32	2.085
PL	CPA_A01	PL	C33	0.014
PL	CPA_A01	PL	D35	1.348
PL	CPA_A01	PL	E36	0.115
PL	CPA_A01	PL	E37-E39	0.899
PL	CPA_A01	PL	F	3.776
PL	CPA_A01	PL	G45	0.041
PL	CPA_A01	PL	G46	173.656
PL	CPA_A01	PL	G47	9.019
PL	CPA_A01	PL	H49	9.633
PL	CPA_A01	PL	H52	1.614
PL	CPA_A01	PL	I	2.342
PL	CPA_A01	PL	L	15.563
PL	CPA_A01	PL	M69_M70	5.23
PL	CPA_A01	PL	M72	17.745
PL	CPA_A01	PL	M74_M75	0.589
PL	CPA_A01	PL	N77	3.511
PL	CPA_A01	PL	N78	0.417
PL	CPA_A01	PL	N80-N82	4.288
PL	CPA_A01	PL	P85	2.748
PL	CPA_A01	PL	Q86	0.693
PL	CPA_A01	PL	S94	110.345
PL	CPA_A01	PL	S96	0.172
PL	CPA_A02	PL	A02	3159.885
PL	CPA_A02	PL	C16	0.535
PL	CPA_A02	PL	C20	0.051
PL	CPA_A02	PL	C22	0.008
PL	CPA_A02	PL	C25	0.345
PL	CPA_A02	PL	C28	0.001
PL	CPA_A02	PL	C33	2.914
PL	CPA_A02	PL	D35	0.023
PL	CPA_A02	PL	E36	0.014
PL	CPA_A02	PL	E37-E39	0.272
PL	CPA_A02	PL	G47	1.317
PL	CPA_A02	PL	H49	1.51
PL	CPA_A02	PL	N80-N82	2.253
PL	CPA_A02	PL	R93	0.008
PL	CPA_A02	PL	S94	0.386
PL	CPA_A02	PL	S96	0.119
PL	CPA_A03	PL	A02	3.573
PL	CPA_A03	PL	A03	149.434
PL	CPA_A03	PL	C23	0.006
PL	CPA_A03	PL	D35	0.022
PL	CPA_A03	PL	E37-E39	0.07
PL	CPA_A03	PL	G47	0.035
PL	CPA_A03	PL	M72	1.249
PL	CPA_A03	PL	S94	2.123
PL	CPA_B	PL	A01	1.384
PL	CPA_B	PL	A02	0.089
PL	CPA_B	PL	B	6559.621
PL	CPA_B	PL	C10-C12	33.23
PL	CPA_B	PL	C13-C15	0.162
PL	CPA_B	PL	C16	0.979
PL	CPA_B	PL	C20	37.695
PL	CPA_B	PL	C21	1.364
PL	CPA_B	PL	C22	0.212
PL	CPA_B	PL	C23	167.738
PL	CPA_B	PL	C24	27.929
PL	CPA_B	PL	C25	17.565
PL	CPA_B	PL	C27	1.634
PL	CPA_B	PL	C28	19.602
PL	CPA_B	PL	C31_C32	0.051
PL	CPA_B	PL	C33	26.259
PL	CPA_B	PL	D35	502.72
PL	CPA_B	PL	E36	1.604
PL	CPA_B	PL	E37-E39	26.948
PL	CPA_B	PL	F	138.337
PL	CPA_B	PL	G46	33.445
PL	CPA_B	PL	G47	0.065
PL	CPA_B	PL	H49	40.289
PL	CPA_B	PL	H50	1.127
PL	CPA_B	PL	H52	1.597
PL	CPA_B	PL	I	0.404
PL	CPA_B	PL	L	1.305
PL	CPA_B	PL	M69_M70	11.641
PL	CPA_B	PL	M71	15.742
PL	CPA_B	PL	M72	1.28
PL	CPA_B	PL	N77	4.386
PL	CPA_B	PL	N80-N82	4.054
PL	CPA_B	PL	P85	27.978
PL	CPA_B	PL	Q86	0.129
PL	CPA_C10-12	PL	A01	361.234
PL	CPA_C10-12	PL	A02	0.076
PL	CPA_C10-12	PL	A03	3.312
PL	CPA_C10-12	PL	B	3.198
PL	CPA_C10-12	PL	C10-C12	50471.262
PL	CPA_C10-12	PL	C13-C15	0.935
PL	CPA_C10-12	PL	C16	0.212
PL	CPA_C10-12	PL	C19	0.101
PL	CPA_C10-12	PL	C20	239.981
PL	CPA_C10-12	PL	C21	174.325
PL	CPA_C10-12	PL	C22	1.464
PL	CPA_C10-12	PL	C23	0.139
PL	CPA_C10-12	PL	C25	0.201
PL	CPA_C10-12	PL	C28	7.598
PL	CPA_C10-12	PL	C31_C32	15.539
PL	CPA_C10-12	PL	D35	0.888
PL	CPA_C10-12	PL	E36	0.071
PL	CPA_C10-12	PL	E37-E39	55.577
PL	CPA_C10-12	PL	F	0.841
PL	CPA_C10-12	PL	G46	2557.549
PL	CPA_C10-12	PL	G47	452.164
PL	CPA_C10-12	PL	H49	7.932
PL	CPA_C10-12	PL	H52	26.084
PL	CPA_C10-12	PL	I	57.496
PL	CPA_C10-12	PL	K64	0.291
PL	CPA_C10-12	PL	L	0.606
PL	CPA_C10-12	PL	M69_M70	0.225
PL	CPA_C10-12	PL	M71	0.017
PL	CPA_C10-12	PL	M72	0.439
PL	CPA_C10-12	PL	N78	0.923
PL	CPA_C10-12	PL	N79	0.213
PL	CPA_C10-12	PL	N80-N82	62.928
PL	CPA_C10-12	PL	P85	0.364
PL	CPA_C10-12	PL	Q86	28.168
PL	CPA_C10-12	PL	S94	0.781
PL	CPA_C13-15	PL	C10-C12	0.843
PL	CPA_C13-15	PL	C13-C15	6103.13
PL	CPA_C13-15	PL	C16	4.212
PL	CPA_C13-15	PL	C17	3.58
PL	CPA_C13-15	PL	C18	7.306
PL	CPA_C13-15	PL	C20	12.785
PL	CPA_C13-15	PL	C21	8.283
PL	CPA_C13-15	PL	C22	186.868
PL	CPA_C13-15	PL	C23	7.816
PL	CPA_C13-15	PL	C25	5.776
PL	CPA_C13-15	PL	C26	2.18
PL	CPA_C13-15	PL	C27	0.679
PL	CPA_C13-15	PL	C28	0.579
PL	CPA_C13-15	PL	C29	24.342
PL	CPA_C13-15	PL	C30	1.02
PL	CPA_C13-15	PL	C31_C32	77.951
PL	CPA_C13-15	PL	D35	0.023
PL	CPA_C13-15	PL	E37-E39	1.217
PL	CPA_C13-15	PL	F	2.064
PL	CPA_C13-15	PL	G45	0.662
PL	CPA_C13-15	PL	G46	868.329
PL	CPA_C13-15	PL	G47	106.125
PL	CPA_C13-15	PL	H49	0.955
PL	CPA_C13-15	PL	I	0.594
PL	CPA_C13-15	PL	J62_J63	1.376
PL	CPA_C13-15	PL	K66	0.804
PL	CPA_C13-15	PL	L	0.821
PL	CPA_C13-15	PL	M69_M70	0.455
PL	CPA_C13-15	PL	M72	4.931
PL	CPA_C13-15	PL	M73	2.318
PL	CPA_C13-15	PL	M74_M75	0.064
PL	CPA_C13-15	PL	N78	0.036
PL	CPA_C13-15	PL	N80-N82	22.578
PL	CPA_C13-15	PL	S94	5.749
PL	CPA_C13-15	PL	S96	0.572
PL	CPA_C16	PL	A01	8.286
PL	CPA_C16	PL	A02	12.978
PL	CPA_C16	PL	B	0.809
PL	CPA_C16	PL	C10-C12	1.849
PL	CPA_C16	PL	C13-C15	2.245
PL	CPA_C16	PL	C16	8193.225
PL	CPA_C16	PL	C17	92.994
PL	CPA_C16	PL	C20	1.908
PL	CPA_C16	PL	C22	19.351
PL	CPA_C16	PL	C23	3.309
PL	CPA_C16	PL	C24	0.281
PL	CPA_C16	PL	C25	11.642
PL	CPA_C16	PL	C26	0.088
PL	CPA_C16	PL	C27	0.401
PL	CPA_C16	PL	C28	0.406
PL	CPA_C16	PL	C30	0.229
PL	CPA_C16	PL	C31_C32	242.366
PL	CPA_C16	PL	C33	7.514
PL	CPA_C16	PL	D35	0.183
PL	CPA_C16	PL	E37-E39	10.738
PL	CPA_C16	PL	F	176.272
PL	CPA_C16	PL	G46	97.509
PL	CPA_C16	PL	G47	10.801
PL	CPA_C16	PL	H49	4.308
PL	CPA_C16	PL	H52	0.284
PL	CPA_C16	PL	I	0.022
PL	CPA_C16	PL	L	373.436
PL	CPA_C16	PL	M69_M70	0.003
PL	CPA_C16	PL	M73	0.875
PL	CPA_C16	PL	M74_M75	0.421
PL	CPA_C16	PL	N77	0.001
PL	CPA_C16	PL	N80-N82	0.032
PL	CPA_C16	PL	P85	0.004
PL	CPA_C16	PL	S94	0.088
PL	CPA_C16	PL	S95	0.203
PL	CPA_C16	PL	S96	99.385
PL	CPA_C17	PL	A01	2.4
PL	CPA_C17	PL	C10-C12	18.07
PL	CPA_C17	PL	C13-C15	121.344
PL	CPA_C17	PL	C16	102.499
PL	CPA_C17	PL	C17	8381.001
PL	CPA_C17	PL	C18	536.631
PL	CPA_C17	PL	C20	0.41
PL	CPA_C17	PL	C21	0.481
PL	CPA_C17	PL	C22	222.631
PL	CPA_C17	PL	C23	2.552
PL	CPA_C17	PL	C24	0.405
PL	CPA_C17	PL	C25	5.417
PL	CPA_C17	PL	C26	0.417
PL	CPA_C17	PL	C27	0.011
PL	CPA_C17	PL	C28	0.274
PL	CPA_C17	PL	C29	0.728
PL	CPA_C17	PL	C31_C32	11.242
PL	CPA_C17	PL	C33	0.574
PL	CPA_C17	PL	E37-E39	8.623
PL	CPA_C17	PL	F	0.26
PL	CPA_C17	PL	G45	0.633
PL	CPA_C17	PL	G46	161.912
PL	CPA_C17	PL	G47	8.068
PL	CPA_C17	PL	H49	0.113
PL	CPA_C17	PL	H52	3.795
PL	CPA_C17	PL	H53	4.216
PL	CPA_C17	PL	J58	6.843
PL	CPA_C17	PL	J59_J60	9.619
PL	CPA_C17	PL	J62_J63	0.154
PL	CPA_C17	PL	K64	0.014
PL	CPA_C17	PL	L	0.17
PL	CPA_C17	PL	M73	3.445
PL	CPA_C17	PL	N80-N82	105.544
PL	CPA_C17	PL	S94	0.007
PL	CPA_C18	PL	A02	0.741
PL	CPA_C18	PL	C10-C12	0.036
PL	CPA_C18	PL	C13-C15	1.229
PL	CPA_C18	PL	C16	0.434
PL	CPA_C18	PL	C17	75.287
PL	CPA_C18	PL	C18	2981.852
PL	CPA_C18	PL	C20	0.035
PL	CPA_C18	PL	C21	0.001
PL	CPA_C18	PL	C22	30.62
PL	CPA_C18	PL	C23	1.22
PL	CPA_C18	PL	C24	0.258
PL	CPA_C18	PL	C25	11.589
PL	CPA_C18	PL	C26	1.278
PL	CPA_C18	PL	C27	0.08
PL	CPA_C18	PL	C28	0.231
PL	CPA_C18	PL	C29	0.22
PL	CPA_C18	PL	C30	0.002
PL	CPA_C18	PL	C31_C32	0.981
PL	CPA_C18	PL	F	0.102
PL	CPA_C18	PL	G46	22.535
PL	CPA_C18	PL	G47	8.683
PL	CPA_C18	PL	J58	137.123
PL	CPA_C18	PL	J59_J60	6.319
PL	CPA_C18	PL	J62_J63	1.265
PL	CPA_C18	PL	K66	0.792
PL	CPA_C18	PL	L	1.867
PL	CPA_C18	PL	M71	0.693
PL	CPA_C18	PL	M72	0.061
PL	CPA_C18	PL	M73	13.523
PL	CPA_C18	PL	M74_M75	3.484
PL	CPA_C18	PL	N80-N82	3.123
PL	CPA_C18	PL	P85	1.856
PL	CPA_C18	PL	R90-R92	2.25
PL	CPA_C18	PL	S94	2.011
PL	CPA_C19	PL	B	1.551
PL	CPA_C19	PL	C19	10210.043
PL	CPA_C19	PL	C20	46.548
PL	CPA_C19	PL	C23	4.269
PL	CPA_C19	PL	C24	484.718
PL	CPA_C19	PL	C31_C32	4.994
PL	CPA_C19	PL	D35	10.609
PL	CPA_C19	PL	E37-E39	2.14
PL	CPA_C19	PL	F	2.619
PL	CPA_C19	PL	G46	636.853
PL	CPA_C19	PL	G47	22.323
PL	CPA_C19	PL	H52	2.768
PL	CPA_C19	PL	M72	0.008
PL	CPA_C19	PL	N80-N82	0.001
PL	CPA_C20	PL	A01	12.859
PL	CPA_C20	PL	A02	5.014
PL	CPA_C20	PL	B	37.612
PL	CPA_C20	PL	C10-C12	356.085
PL	CPA_C20	PL	C13-C15	18.646
PL	CPA_C20	PL	C16	76.641
PL	CPA_C20	PL	C17	67.586
PL	CPA_C20	PL	C18	4.632
PL	CPA_C20	PL	C19	1756.705
PL	CPA_C20	PL	C20	12330.542
PL	CPA_C20	PL	C21	94.553
PL	CPA_C20	PL	C22	163.061
PL	CPA_C20	PL	C23	141.429
PL	CPA_C20	PL	C24	82.541
PL	CPA_C20	PL	C25	19.199
PL	CPA_C20	PL	C26	58.966
PL	CPA_C20	PL	C27	1.39
PL	CPA_C20	PL	C28	6.625
PL	CPA_C20	PL	C29	0.563
PL	CPA_C20	PL	C30	0.232
PL	CPA_C20	PL	C31_C32	4.778
PL	CPA_C20	PL	C33	1.961
PL	CPA_C20	PL	D35	25.961
PL	CPA_C20	PL	E37-E39	25.661
PL	CPA_C20	PL	F	2.623
PL	CPA_C20	PL	G45	3.588
PL	CPA_C20	PL	G46	453.171
PL	CPA_C20	PL	G47	21.034
PL	CPA_C20	PL	J58	0.852
PL	CPA_C20	PL	L	0.859
PL	CPA_C20	PL	M72	34.3
PL	CPA_C20	PL	M74_M75	0.347
PL	CPA_C20	PL	N80-N82	11.984
PL	CPA_C20	PL	Q86	0.111
PL	CPA_C21	PL	C10-C12	55.189
PL	CPA_C21	PL	C13-C15	2.174
PL	CPA_C21	PL	C17	0.477
PL	CPA_C21	PL	C20	7.745
PL	CPA_C21	PL	C21	2800.433
PL	CPA_C21	PL	C22	13.643
PL	CPA_C21	PL	C29	0.25
PL	CPA_C21	PL	C31_C32	5.281
PL	CPA_C21	PL	G46	382.517
PL	CPA_C21	PL	G47	0.164
PL	CPA_C21	PL	M72	14.536
PL	CPA_C21	PL	M74_M75	5.366
PL	CPA_C21	PL	Q86	11.637
PL	CPA_C21	PL	Q87_Q88	1.014
PL	CPA_C21	PL	S94	1.738
PL	CPA_C22	PL	A01	0.104
PL	CPA_C22	PL	B	2.441
PL	CPA_C22	PL	C10-C12	4.788
PL	CPA_C22	PL	C13-C15	138.922
PL	CPA_C22	PL	C16	91.234
PL	CPA_C22	PL	C17	114.301
PL	CPA_C22	PL	C18	95.785
PL	CPA_C22	PL	C19	11.174
PL	CPA_C22	PL	C20	301.645
PL	CPA_C22	PL	C21	17.259
PL	CPA_C22	PL	C22	16944.544
PL	CPA_C22	PL	C23	60.483
PL	CPA_C22	PL	C24	14.874
PL	CPA_C22	PL	C25	178.41
PL	CPA_C22	PL	C26	2.526
PL	CPA_C22	PL	C27	67.69
PL	CPA_C22	PL	C28	46.501
PL	CPA_C22	PL	C29	824.21
PL	CPA_C22	PL	C30	7.543
PL	CPA_C22	PL	C31_C32	98.119
PL	CPA_C22	PL	C33	5.773
PL	CPA_C22	PL	E37-E39	1.822
PL	CPA_C22	PL	F	36.093
PL	CPA_C22	PL	G45	43.223
PL	CPA_C22	PL	G46	246.043
PL	CPA_C22	PL	G47	6.139
PL	CPA_C22	PL	H49	0.935
PL	CPA_C22	PL	H52	5.931
PL	CPA_C22	PL	I	0.179
PL	CPA_C22	PL	J58	0.277
PL	CPA_C22	PL	L	3.378
PL	CPA_C22	PL	M69_M70	0.245
PL	CPA_C22	PL	M71	0.458
PL	CPA_C22	PL	M72	0.545
PL	CPA_C22	PL	M73	2.493
PL	CPA_C22	PL	M74_M75	5.335
PL	CPA_C22	PL	N80-N82	19.616
PL	CPA_C22	PL	R93	0.153
PL	CPA_C22	PL	S95	0.005
PL	CPA_C23	PL	A01	0.661
PL	CPA_C23	PL	B	66.281
PL	CPA_C23	PL	C10-C12	0.875
PL	CPA_C23	PL	C13-C15	1.175
PL	CPA_C23	PL	C16	7.317
PL	CPA_C23	PL	C19	18.75
PL	CPA_C23	PL	C20	268.018
PL	CPA_C23	PL	C21	13.868
PL	CPA_C23	PL	C22	174.455
PL	CPA_C23	PL	C23	10745.126
PL	CPA_C23	PL	C24	1.313
PL	CPA_C23	PL	C25	18.394
PL	CPA_C23	PL	C26	0.272
PL	CPA_C23	PL	C27	6.717
PL	CPA_C23	PL	C28	2.67
PL	CPA_C23	PL	C29	23.873
PL	CPA_C23	PL	C30	0.216
PL	CPA_C23	PL	C31_C32	7.483
PL	CPA_C23	PL	C33	0.645
PL	CPA_C23	PL	E36	0.009
PL	CPA_C23	PL	E37-E39	17.336
PL	CPA_C23	PL	F	250.184
PL	CPA_C23	PL	G45	1.329
PL	CPA_C23	PL	G46	246.753
PL	CPA_C23	PL	G47	8.308
PL	CPA_C23	PL	H49	3.28
PL	CPA_C23	PL	J58	0.828
PL	CPA_C23	PL	L	0.038
PL	CPA_C23	PL	M69_M70	0.225
PL	CPA_C23	PL	M72	3.599
PL	CPA_C23	PL	M73	0.072
PL	CPA_C23	PL	M74_M75	0.18
PL	CPA_C23	PL	N77	0.143
PL	CPA_C23	PL	N78	4.97
PL	CPA_C23	PL	N80-N82	3.237
PL	CPA_C23	PL	S94	0.096
